,baseline,v5,v5(compound),defensive,defensive(fixed),balanced,balanced(fixed),aggressive,aggressive(fixed),SOXL 보유
2005-10-12,132475691.86011617,102094246.06622581,98789548.66549489,127494734.19234574,126001707.98036362,138899865.77396798,137168446.07670432,128011167.38245603,145513351.48659626,3314134.1537185092
2005-10-13,134942182.81006438,104570839.82223648,101309802.51891224,131588361.02977261,128995953.5522413,144851298.7337969,141117489.55283797,134454330.07201737,149906896.58496803,3484928.389622792
2005-10-14,134851983.35736734,104437075.15809545,101172678.89324352,131336393.49532092,128811671.6443109,144485122.7050848,140874554.7928175,133943063.83210267,149558267.90825006,3469900.718971467
2005-10-17,135002164.52975526,104645540.60578085,101386068.34734084,131644486.28943175,129037001.97522795,144932863.70500296,141171602.78022677,134568213.59487915,149984552.91893974,3488624.635387965
2005-10-18,134598811.32465228,103937950.04589188,100661818.5303165,130492915.42156594,128194770.45207185,143259292.7503977,140061281.8179036,132239256.13305524,148396444.18328914,3413441.726206496
2005-10-19,134942384.8841406,104449707.92370757,101185028.94375347,131304454.92341247,128788369.61441958,144439047.24558988,140844115.7388329,133794913.39842653,149457351.71627957,3454195.2294634865
2005-10-20,135036301.25030047,104628482.87385778,101367846.23655485,131635571.55521818,129030564.30097774,144920399.4581647,141163520.192432,134429637.88538224,149890213.1212781,3472861.3179775286
2005-10-21,135456380.5747462,105301387.7658262,102057043.06089959,133261528.58503148,130219864.40519267,147284072.32461146,142731943.41257578,137551369.81734663,152019125.88709122,3574057.303280141
2005-10-24,135857638.81004104,105702646.00112104,102469461.87612359,134543674.4232256,131157571.6755907,149147240.5443452,143967997.8780614,140179049.19848698,153810826.3949357,3696289.3730990854
2005-10-25,135624961.42233697,105469968.61341697,102230327.27854416,133340823.80700894,130277974.42286511,147401125.2412076,142809863.59597197,137534410.24350685,152010541.27618498,3528327.756416741
2005-10-26,135577406.61266908,105422413.80374908,102181540.22963774,133251743.27299935,130212818.70231238,147271698.8324264,142723986.58123475,137341044.1987204,151878884.8069516,3520763.677175829
2005-10-27,133875875.47989798,103720882.67097798,100436905.02028653,130564180.53914884,128247064.24460828,143366871.01501045,140133045.68028584,131508505.48386347,147907677.33233,3293939.89178219
2005-10-28,133753344.98612538,103598352.17720538,100311548.34144047,130413040.1060217,128136504.96397185,143147198.22259408,139987262.52273053,131184051.44934346,147686693.26727623,3284904.5190230566
2005-10-31,136878338.88808468,106723346.07916468,103503029.8799038,133920411.16057509,130702145.03228012,148244912.5769925,143370291.1620543,138714332.38381502,152815510.56114444,3495964.039007859
2005-11-01,136582382.16255996,106427389.35363995,103198776.03865187,132764073.7814881,129856381.01368621,146564928.1865936,142255610.38976198,136200507.48682636,151104016.02619952,3383191.0972332577
2005-11-02,138490961.7756082,108335968.9666882,105166125.34148644,138108185.16727296,133765596.92436296,154331533.55259338,147409814.8368998,147737964.5227859,158960004.93618858,3739892.55954923
2005-11-03,138490961.7756082,108335968.9666882,105166125.34148644,139053450.71770582,134456733.6057062,155703043.57963043,148319263.0998746,149835064.44883382,160387322.4135813,3948028.4524656064
2005-11-04,138490961.7756082,108335968.9666882,105166125.34148644,139228356.45286453,134584594.67248446,155956825.49233234,148487502.02593863,150223833.53489712,160651803.9126113,3992799.57294568
2005-11-07,138490961.7756082,108335968.9666882,105166125.34148644,139260068.81861448,134607691.8477258,156002864.6209902,148517854.77336568,150297136.69734538,160701211.93471628,4009206.5812703385
2005-11-08,138483469.26893747,108328476.46001747,105158245.76253033,139230074.69709137,134585889.86559394,155959138.9365389,148489144.2934242,150228470.95223203,160655007.75352174,3994816.9135428304
2005-11-09,138818009.1035258,108663016.29460578,105510068.34427129,139744611.8142198,134958682.3063741,156714210.60937297,148981706.48314622,151388224.2438815,161433181.27298015,4177362.5376248714
2005-11-10,138818009.1035258,108663016.29460578,105510068.34427129,139809072.89142293,135005427.47051224,156807725.6862187,149043003.51278543,151539960.75386304,161534588.44533938,4270311.884837913
2005-11-11,138810516.5976655,108655523.7887455,105502162.99547647,139783239.23755422,134986735.19976637,156770055.37997687,149018424.005572,151479961.57653555,161494563.14810598,4236020.886679969
2005-11-14,138878356.9236691,108729418.44783475,105580129.30979756,139851831.96854493,135036052.39656436,156871512.23271576,149083779.26945874,151633440.87625477,161596344.64267504,4278654.270765976
2005-11-15,138870864.41701844,108588293.08306411,105431222.54120432,139717100.1730148,134939567.16872585,156671056.20520476,148955622.85909367,151333705.97958636,161399286.15185136,4184214.6700666943
2005-11-16,138852010.25536725,108560460.7571949,105401854.58137862,139682963.86101687,134915109.97047213,156620404.07547045,148923220.7685513,151259381.22516277,161350358.92251015,4177869.7167693614
2005-11-17,139343820.93358254,109246442.38075249,106125612.3898556,140442145.46927264,135459030.9161449,157746892.6462228,149643833.7981697,152912342.05467397,162438486.2123307,4319411.566016571
2005-11-18,139343820.93358254,109246442.38075249,106125612.3898556,141528557.74036893,136237398.54710326,159358932.49703905,150675053.24497378,155277779.9278969,163995629.888258,4548329.479877833
2005-11-21,139336328.42936796,109238949.87653793,106117660.92198417,141528557.74036893,136237398.54710326,159332985.13474518,150658451.38824895,155239968.61833885,163970727.1031708,4485765.377410961
2005-11-22,139639180.97942743,109541802.4265974,106439065.12178373,141528557.74036893,136237398.54710326,160381796.66864347,151329510.68976676,156768329.656627,164977316.0554475,4671755.079683532
2005-11-23,139639180.97942743,109541802.4265974,106439065.12178373,141528557.74036893,136237398.54710326,160381796.66864347,151329510.68976676,156768329.656627,164977316.0554475,4705863.114150099
2005-11-25,139639180.97942743,109541802.4265974,106439065.12178373,141528557.74036893,136237398.54710326,160381796.66864347,151329510.68976676,156768329.656627,164977316.0554475,4797290.92392967
2005-11-28,139631688.47557247,109534309.92274244,106431090.17126544,141511431.7838613,136225126.63023072,160356433.7422001,151313282.77163902,156731370.00530732,164952974.17825592,4632934.545166008
2005-11-29,139510813.4904087,109413434.93757866,106302432.57188778,141252268.2945885,136039418.29940847,159946744.1608169,151051151.78295675,156134357.50712153,164559777.69523248,4562825.323426245
2005-11-30,140006146.34069043,109908767.7878604,106829640.33691496,141829756.1055657,136453227.73586762,161661223.17159113,152148123.9750538,158632750.0555812,166205235.98337805,4719519.9791137
2005-12-01,140006146.34069043,109908767.7878604,106829640.33691496,143411804.3717884,137586873.31080884,163734485.73892912,153474656.04047602,161653973.24740002,168195034.08151153,5200250.916216754
2005-12-02,139998653.83546698,109901275.28263697,106821636.1186155,143407338.47032523,137583755.64092916,163727692.00904572,153470499.1473031,161643898.6933137,168188798.74175215,5188047.332801759
2005-12-05,139688645.34823602,109591266.79540598,106490455.69215979,143209907.95400298,137445696.4068189,163427886.53005248,153286544.86955178,161199973.1198629,167912867.32512516,4978575.710138492
2005-12-06,140105682.83014864,110008304.2773186,106935958.50533141,143828989.00537127,137884589.1011014,164354193.61518294,153868127.93657082,162554468.24849117,168785241.92565373,5123101.858351785
2005-12-07,139862952.9875095,109765574.43467946,106676643.10586865,143045758.93883416,137329277.6533316,163182400.68549842,153132311.84233585,160841145.8218612,167681517.78430128,4925096.276347601
2005-12-08,139039039.20630297,108941660.65347293,105796139.46111439,141523932.7701971,136248409.20509583,160910637.31719095,151701540.2560045,157524998.6354298,165535360.40480432,4720514.42943626
2005-12-09,140110906.18141046,110013527.62858042,106941063.89997138,143634615.2611995,137748454.00435314,164058452.99288946,153686176.47907913,162117196.96281433,168512314.73941618,4914779.209750429
2005-12-12,140462537.50399745,110365158.95116739,107316849.70432857,144336453.17021322,138246861.02663344,165106367.3076744,154346004.0003924,163647064.0442849,169502056.02138612,5027459.247681742
2005-12-13,140483550.6567948,110386172.10396476,107339297.96935181,144414159.9414341,138302044.13936904,165222391.3024918,154419059.42470822,163816449.3535869,169611639.15785983,5041763.595553167
2005-12-14,140424733.63124883,110327355.07841879,107276425.80495289,144208437.6753817,138155951.40097022,164915227.34811205,154225651.21585405,163368015.72138065,169321526.8445786,5001169.3560275305
2005-12-15,140246700.49347973,110149321.9406497,107085728.85138461,143895580.90679625,137933777.57931095,164421816.2480942,153914911.14042294,162647754.3111527,168855416.73143193,4939434.75216146
2005-12-16,139916698.75503036,109819320.20220032,106732083.8359605,143513653.61162254,137662553.63504925,163424311.4110787,153285850.99591038,161192739.7162379,167911826.51466304,4864070.775285416
2005-12-19,138178874.83429378,108081496.28146373,104870127.5617751,142008359.24450335,136593550.25655144,158031244.94668317,149882840.92086613,153338231.5353012,162813237.45453933,4570354.326726321
2005-12-20,138458042.57440907,108366690.27343495,105175509.57357436,142219360.69150934,136743525.96801478,158604229.17980093,150244514.40502167,154123042.73872784,163324462.8934983,4594941.613252487
2005-12-21,138749301.67069826,108703815.87586874,105536499.28193943,142498262.67977405,136941764.05932674,159361600.48757356,150722574.88879988,155160407.21254522,164000201.34648198,4630840.416698385
2005-12-22,139878195.2874708,110013947.29001439,106939384.93362182,143694474.3730774,137791995.4728593,162627529.64563042,152784047.18976218,159640011.65020964,166917972.48736024,4802211.035630425
2005-12-23,140033643.34442168,110237467.30115153,107178851.68457448,143841887.68454593,137896660.84820777,163186546.41192585,153136764.64105326,160462552.4594931,167451606.9461769,4846096.725604043
2005-12-27,140026150.83988622,109741401.67819607,106647318.53285006,143355705.17010623,137551436.45481238,161382792.7592026,151998642.337012,157808870.04501185,165729925.67932355,4692720.064319796
2005-12-28,140039172.38900036,109780402.72050886,106689111.72479908,143413924.95409974,137592825.57834268,161530167.14493662,152091675.9686645,158025033.62253055,165870291.4798638,4701816.108976588
2005-12-29,139871693.96898147,109286241.3490591,106159594.34253542,142635658.53628892,137039533.94878536,159578281.16375124,150859483.76603788,155164740.80899835,164012840.03369954,4576562.768253923
2005-12-30,139590479.18822792,108596942.39261545,105421484.1480737,141690238.44612825,136367144.8797096,157576367.597604,149595358.37674105,152305042.1447077,162153215.86285675,4482643.6186767435
2006-01-03,141247273.35093775,112973601.62430137,110102442.33091833,146678434.60519117,139915370.18831325,167315516.37367937,155746155.89024243,164613815.63716376,170171887.6081666,4848772.92508983
2006-01-04,141247273.35093775,112973601.62430137,110102442.33091833,146967796.02987364,140120438.31788862,168937595.43935364,156769277.0694693,167117920.02971965,171794504.98163083,5060132.012569321
2006-01-05,141247273.35093775,112973601.62430137,110102442.33091833,147353604.41524196,140393857.63785776,170403269.95565552,157693071.9818008,169384495.93702516,173261490.312893,5377879.272593243
2006-01-06,141247273.35093775,112973601.62430137,110102442.33091833,147353604.41524196,140393857.63785776,170403269.95565552,157693071.9818008,169384495.93702516,173261490.312893,5745963.3517090175
2006-01-09,141247273.35093775,112973601.62430137,110102442.33091833,147353604.41524196,140393857.63785776,170403269.95565552,157693071.9818008,169384495.93702516,173261490.312893,5933023.344176223
2006-01-10,141247273.35093775,112973601.62430137,110102442.33091833,147353604.41524196,140393857.63785776,170403269.95565552,157693071.9818008,169384495.93702516,173261490.312893,5954254.716363144
2006-01-11,141247273.35093775,112973601.62430137,110102442.33091833,147353604.41524196,140393857.63785776,170403269.95565552,157693071.9818008,169384495.93702516,173261490.312893,6167069.929386443
2006-01-12,141239780.84801328,112966109.1213769,110094192.8972239,147336288.34669203,140381534.5610852,170377503.98603594,157676789.5361913,169346955.6991006,173237066.64447877,5971035.236057764
2006-01-13,141055087.32519907,112781415.5985627,109890841.31629282,146909283.28223363,140077654.02512974,169742136.6960246,157275278.02723622,168421244.78704524,172634799.38104618,5829817.602263668
2006-01-17,140349940.34958464,112076268.62294827,109114501.7337881,145284090.65062177,138921076.62352115,167324260.69484353,155747334.96664345,164898472.6307227,170342884.79015702,5557118.2782528885
2006-01-18,139596034.63276237,111322362.906126,108284965.71203725,143877794.21260327,137920277.91908592,165232268.63381052,154425329.72282234,161850503.51226708,168359876.92442533,5402240.935499989
2006-01-19,142773256.0860801,114509673.25556433,111786781.37492965,149361962.6537375,141823116.9809023,173389137.6309427,159579949.4693456,173734814.77216288,176091806.5442102,5855676.1546454625
2006-01-20,142765763.582545,113368124.52553377,110529782.35762897,146273817.18806008,139625421.0345823,168794439.0034635,156676393.67080885,167040477.93120375,171736472.8464051,5198921.8224586705
2006-01-23,142852442.0331246,113602912.83195016,110789852.29974368,146775910.58875352,139982738.60386205,169541199.92679894,157148298.83475226,168128485.9956664,172444330.59232023,5264330.868126691
2006-01-24,142852442.0331246,114065391.90726739,111302079.4275533,147895238.06077853,140779314.24293554,171205969.8986202,158200327.0300299,170554005.4600844,174022372.88523665,5425589.188116157
2006-01-25,142852442.0331246,114084977.70101455,111323643.88001364,147985560.4283588,140843592.6596421,171340305.88973048,158285218.78845942,170749728.9334322,174149710.52288097,5440542.914892211
2006-01-26,142852442.0331246,114470685.83046192,111748318.08185853,149927562.7130189,142225629.4180062,174228646.97511557,160110465.70595372,174957954.4787401,176887580.89912245,5787654.425384516
2006-01-27,142852442.0331246,114470685.83046192,111748318.08185853,150377462.98822677,142545803.45840093,174898084.8049723,160533507.617999,175933305.13619986,177522143.76719028,5946327.5537346825
2006-01-30,142844949.52675885,114463193.32409617,111739945.33211373,150350329.7113891,142526493.91059002,174857711.32008228,160507994.156581,175874482.190625,177483873.5750633,5935734.619602843
2006-01-31,142540285.68101916,114158529.47835648,111399489.23897375,149731546.8064465,142086133.6047175,173937063.6543233,159926203.68781406,174533126.40516087,176611187.8719129,5700308.696719291
2006-02-01,142975503.16616648,114593746.96350381,111885819.15015107,150646802.83740494,142737480.6644458,175296453.52720234,160785251.1831741,176513716.3077969,177899759.1149529,5872786.5777836
2006-02-02,142696386.46357694,114314630.26091427,111573900.68934926,149372410.60823604,141830552.3259998,173403686.1011383,159589143.17244154,173756011.45292604,176105597.09885406,5610214.720689809
2006-02-03,142065199.59266928,113683443.39000662,110868245.69220464,147984423.5737325,140842741.861929,171343264.8941691,158287001.92894912,170754153.49060994,174152385.23361543,5431986.2813255405
2006-02-06,143025993.0016495,114644236.79898685,111941814.27041024,149571763.64510697,141968937.5085807,173703133.56345195,159771138.2057681,174201753.9731536,176378589.64884385,5631320.95708781
2006-02-07,143125117.84146255,114748207.59450619,112058054.4390466,149842760.65836984,142161206.11068812,174106019.73296353,160024515.85656023,174790342.0460824,176758656.12503204,5669593.548529603
2006-02-08,143528684.971249,115400847.27770455,112787710.56000078,151730735.48116344,143500688.79672533,176912871.56693655,161789742.2469352,178890979.60719055,179406495.71059456,5966966.426921031
2006-02-09,143521192.46836317,115393354.77481869,112779259.93700294,151688217.39652446,143470996.75869113,176848717.05677742,161750369.05009222,178796330.7926021,179347435.9153302,5900671.950746553
2006-02-10,143359978.62908417,115232140.93553971,112597431.15694042,151444632.07067052,143306005.45348704,176447664.11212245,161514705.39865184,178196243.48327437,178993940.43816948,5779609.710954339
2006-02-13,142794634.19571945,114666796.50217499,111959829.80118032,150996388.8764272,143002336.65620396,174752293.0680855,160507764.80933723,175668108.5288785,177483529.55419755,5564166.646363701
2006-02-14,143586318.8389507,115458481.14540622,112852321.6669623,151689241.30844653,143470091.73357397,176404937.42881972,161474046.95418435,178147539.96137008,178932952.77146822,5731173.628656323
