id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
77,2006-10-11,2007-01-10,closed,37360.15940284431,3819.9091103395695,0.10224552494946668,19,15,61,time_soft
78,2006-12-26,2007-03-27,closed,39279.33491619665,2786.486822064231,0.07094027503289616,19,15,61,time_soft
79,2006-12-29,2007-03-30,closed,39324.06467048219,1629.4946794392913,0.0414375953527113,19,13,61,time_soft
80,2007-01-05,2007-04-04,closed,40282.143618729846,3264.2867293759678,0.08103557646465924,18,13,61,time_soft
81,2007-01-10,2007-04-10,closed,40597.197711579756,3775.1524261709355,0.09299046828284231,18,16,61,time_soft
82,2007-03-27,2007-06-22,closed,42743.9677360118,3510.5058509641462,0.08212868474553298,16,15,61,time_soft
83,2007-03-30,2007-06-27,closed,42249.41690981756,4094.7389736164023,0.09691823634765717,18,15,61,time_soft
84,2007-04-04,2007-07-02,closed,43210.83377381466,5037.02509733789,0.11656856990318658,18,15,61,time_soft
85,2007-04-10,2007-07-05,closed,43362.09002139999,4942.576064901279,0.11398380618789423,17,17,60,time_soft
86,2007-06-22,2007-09-19,closed,46715.97102191798,4692.333956178346,0.10044389217505119,17,12,61,time_soft
87,2007-06-27,2007-09-24,closed,47207.615701377894,4739.479975617372,0.10039651241015835,18,13,61,time_soft
88,2007-07-02,2007-09-27,closed,47747.828619300955,6164.051085750486,0.12909594559570842,17,13,61,time_soft
89,2007-07-06,2007-10-02,closed,47847.96610829161,7725.952121348633,0.16146876763503218,18,15,61,time_soft
90,2007-09-19,2007-12-14,closed,52112.51368334443,4866.135531944117,0.0933774862888522,23,18,61,time_soft
91,2007-09-24,2007-12-19,closed,52232.805920527004,2912.4053285441387,0.05575816342272339,24,17,61,time_soft
92,2007-09-27,2007-12-24,closed,53202.18328536411,8463.632980556284,0.1590843168063109,24,18,61,time_soft
93,2007-10-02,2007-12-28,closed,53899.528214118654,7117.882529248993,0.13205834568667907,24,20,61,time_soft
94,2007-12-14,2008-01-07,closed,57957.660777751735,-3276.489482688687,-0.05653246591943953,5,2,14,regime_bear
95,2007-12-19,2008-01-07,closed,56603.76258178927,-3701.5135352728594,-0.06539341850154183,4,1,11,regime_bear
96,2007-12-24,2008-01-07,closed,59705.384568872745,-3904.339199907786,-0.06539341850154172,4,1,8,regime_bear
97,2007-12-28,2008-01-07,closed,59426.09691372451,-2458.14857974654,-0.041364799430043474,3,1,5,regime_bear
98,2009-05-26,2009-08-20,closed,55976.0398928033,8153.375343216212,0.1456583094986766,17,15,61,time_soft
99,2009-05-29,2009-08-25,closed,56085.53759348911,9103.943561299313,0.16232248012464762,16,14,61,time_soft
100,2009-06-03,2009-08-28,closed,56083.939421718664,9051.844110157304,0.1613981507627824,16,15,61,time_soft
101,2009-06-08,2009-09-02,closed,55758.64266320213,6817.7876284702725,0.12227319932537858,18,15,61,time_soft
102,2009-08-20,2009-11-16,closed,63744.42516187544,11341.7233787291,0.1779249455921427,19,14,61,time_soft
103,2009-08-25,2009-11-19,closed,64799.43266821232,8014.7242991532385,0.12368509984015494,19,15,61,time_soft
104,2009-08-28,2009-11-24,closed,64870.11266787094,9196.825978420786,0.14177293055598186,21,15,61,time_soft
105,2009-09-02,2009-11-30,closed,63556.92749927902,6027.6902780969995,0.09483923334974581,21,14,61,time_soft
106,2009-11-16,2010-02-16,closed,75085.07044581248,3294.837879849205,0.04388139826314778,21,14,61,time_soft
107,2009-11-19,2010-02-19,closed,72771.20218570653,4928.837170397349,0.06773059977516016,19,13,61,time_soft
