id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
150,2011-10-14,2012-01-12,closed,52352.51807443726,6068.113080505042,0.1159087146844993,22,48,61,time_soft
151,2011-11-16,2011-11-21,closed,53038.79189522231,-1050.233906653996,-0.019801241112895714,2,1,3,regime_bear
152,2011-12-20,2011-12-22,closed,52996.27708291159,239.46067121119387,0.0045184432641666985,1,1,2,regime_bear
153,2012-01-23,2012-04-19,closed,53555.805270589284,2760.786028257503,0.05154970622341882,17,33,61,time_soft
154,2012-01-26,2012-04-24,closed,53553.610113934585,-33.37393064287335,-0.0006231873177526363,19,29,61,time_soft
155,2012-01-31,2012-04-27,closed,53591.50535681253,5559.103357836037,0.10373105440542296,20,35,61,time_soft
156,2012-02-03,2012-05-02,closed,53522.300341020746,5447.061314551599,0.10177180875719655,21,37,61,time_soft
157,2012-04-19,2012-07-30,closed,56070.14861130143,356.4109390910371,0.006356518538265464,27,49,70,time_soft
158,2012-04-24,2012-09-06,closed,53766.678870837066,987.9148954477868,0.018374110437824154,30,61,94,time_soft
159,2012-04-27,2012-09-06,closed,57496.45785306084,1056.4462663758393,0.01837411043782411,30,61,91,time_soft
160,2012-05-02,2012-08-03,closed,57553.968100485865,481.2508574443141,0.008361732011319848,26,50,65,time_soft
161,2012-07-30,2012-12-24,closed,56252.80794930405,-4416.570930927355,-0.07851289725674923,34,55,101,regime_bear
162,2012-08-03,2012-10-26,closed,57078.911019942294,-5264.143279858965,-0.0922257132414417,19,26,59,regime_bear
163,2012-09-06,2012-10-26,closed,58850.54813231275,-7409.068981234441,-0.12589634619165735,15,15,36,regime_bear
164,2012-09-11,2012-10-26,closed,58656.55370915952,-9306.735951185507,-0.158664895270385,12,11,33,regime_bear
165,2012-12-18,2013-03-19,closed,51319.81958242559,4755.417908830626,0.09266240504203006,20,45,61,time_soft
166,2013-01-23,2013-04-19,closed,51848.98431767955,1976.9719868914844,0.03812942554049942,21,39,60,regime_bear
167,2013-01-28,2013-04-25,closed,51820.01162536602,3626.839729826053,0.06998917244647444,21,41,61,time_soft
168,2013-01-31,2013-04-19,closed,49453.48614204119,1625.968850626144,0.03287875087220357,20,34,54,regime_bear
169,2013-03-19,2013-04-19,closed,53667.54348815536,-212.51709897161209,-0.003959881245887758,11,16,22,regime_bear
170,2013-05-16,2013-08-13,closed,54053.74576117874,1536.8826455952799,0.028432491105899734,23,51,61,time_soft
171,2013-05-21,2013-08-16,closed,54032.215903926466,2532.4542432179624,0.04686933898326261,22,53,61,time_soft
172,2013-05-24,2013-08-21,closed,53820.861096670094,2555.4197817132695,0.047480098416176654,21,51,61,time_soft
173,2013-05-30,2013-08-26,closed,54200.174537819286,3645.9214808732745,0.06726770738218302,21,50,61,time_soft
174,2013-08-13,2013-11-07,closed,55698.61415189458,3822.18711118067,0.06862266089345168,22,51,61,time_soft
175,2013-08-16,2013-11-12,closed,56387.637472695205,5052.005387670935,0.08959420210001326,21,49,61,time_soft
176,2013-08-21,2013-11-15,closed,56184.78763977748,4791.890257726891,0.08528803718988069,20,49,61,time_soft
177,2013-08-26,2013-11-20,closed,56795.884997532674,4250.12519074123,0.07483156906395355,21,46,61,time_soft
178,2013-11-07,2014-02-06,closed,60457.133269020065,3750.718996917275,0.062039312718111445,24,40,61,time_soft
179,2013-11-12,2014-02-11,closed,61101.26674778132,5774.900994786338,0.0945136050717972,24,45,61,time_soft
180,2013-11-15,2014-02-14,closed,61307.48925876313,5786.0748653407545,0.09437794526080201,23,47,61,time_soft
181,2013-11-20,2014-02-20,closed,60716.46954634137,4963.094822397397,0.08174215100911549,21,45,61,time_soft
182,2014-02-06,2014-05-06,closed,64546.876947783414,6306.416017415489,0.09770288378967118,21,45,61,time_soft
183,2014-02-11,2014-05-09,closed,66015.89843531267,6563.648583128533,0.09942527086198921,22,47,61,time_soft
184,2014-02-14,2014-05-13,closed,66136.48442239329,6923.004786252557,0.10467754442521415,22,49,60,time_soft
185,2014-02-20,2014-05-19,closed,66272.09564615657,7226.577790577407,0.10904405119708192,23,49,61,time_soft
186,2014-05-06,2014-08-01,closed,72502.9285818082,4600.273205559594,0.06344948122156067,19,38,61,time_soft
187,2014-05-09,2014-08-06,closed,72600.10025816386,3862.558867257696,0.05320321671075588,21,39,61,time_soft
188,2014-05-14,2014-08-11,closed,72687.30609384862,4687.007544860817,0.06448178914223744,21,37,61,time_soft
189,2014-05-19,2014-08-14,closed,73422.4208120647,5652.6824665935055,0.07698850574625378,20,41,61,time_soft
190,2014-08-01,2014-10-28,closed,77045.88510439484,4576.006119337668,0.05939325783768099,20,39,61,time_soft
191,2014-08-06,2014-10-17,closed,76446.02778152713,-939.9434440947807,-0.012295517129824164,17,25,51,regime_bear
192,2014-08-11,2014-10-17,closed,77564.12789581771,-923.2838973530452,-0.011903490987395335,17,25,48,regime_bear
193,2014-08-14,2014-10-17,closed,78127.79658977964,-1139.8585524816913,-0.014589667214943612,17,29,45,regime_bear
194,2014-11-13,2015-02-12,closed,78017.93707748258,5486.234354390093,0.07032016687318335,20,44,61,time_soft
195,2014-11-18,2015-02-18,closed,78053.24980560663,5115.345132891828,0.06553660668366416,19,47,61,time_soft
196,2014-11-21,2015-02-20,closed,78156.62365793192,4734.845460683476,0.06058149954642965,18,46,60,time_soft
197,2014-11-26,2015-02-26,closed,77843.93776890927,4954.225923145085,0.06364305384771779,19,47,61,time_soft
198,2015-02-12,2015-05-12,closed,82963.18544450444,2834.133465495057,0.03416133855408505,21,45,61,time_soft
199,2015-02-18,2015-05-15,closed,83026.79142066029,4702.759669491837,0.05664147185533184,22,50,61,time_soft
200,2015-02-23,2015-05-20,closed,83031.01893463392,4890.085277300691,0.05889467984429295,24,51,61,time_soft
201,2015-02-26,2015-05-26,closed,83289.14980347043,3701.274158822225,0.04443885148972914,23,51,61,time_soft
202,2015-05-12,2015-07-09,closed,85804.29341442013,-7830.9941146856,-0.09126576075701984,17,23,40,regime_bear
203,2015-05-15,2015-08-12,closed,87192.55419612436,1296.1710901155234,0.014865616703921919,26,47,61,time_soft
204,2015-05-20,2015-07-09,closed,87366.04797600604,-7865.703523468063,-0.09003158212705556,16,20,34,regime_bear
205,2015-05-26,2015-07-09,closed,86775.83333865214,-8750.619691298614,-0.10084166702437035,15,18,31,regime_bear
206,2015-08-05,2015-08-21,closed,81298.99504631072,-5503.186476475357,-0.0676907072878398,5,6,12,regime_bear
207,2015-08-10,2015-08-21,closed,81852.77656560586,-6089.463487703322,-0.07439531978273888,4,4,9,regime_bear
208,2015-08-13,2015-08-21,closed,81505.43805069178,-6438.762083297746,-0.07899794464380647,3,1,6,regime_bear
209,2015-08-18,2015-11-12,closed,80682.29585020628,1649.3455426996366,0.020442471614364945,20,46,61,time_soft
210,2015-10-09,2015-10-14,closed,76936.78528474747,-75.28996121677103,-0.0009785951016554506,1,1,3,regime_bear
211,2015-11-10,2016-04-14,closed,77470.81899949252,243.56688581462197,0.0031439823272839994,37,84,106,time_soft
212,2015-11-13,2016-01-07,closed,76747.78965444048,-8277.344182966952,-0.10785123871626759,14,20,36,regime_bear
213,2015-11-18,2016-01-07,closed,77365.486432806,-8343.963545664716,-0.1078512387162675,14,20,33,regime_bear
214,2015-11-23,2016-01-07,closed,77298.05396008215,-8640.073970987813,-0.11177608656810006,13,17,30,regime_bear
215,2016-03-01,2016-05-26,closed,70157.19729305225,1050.6141169553755,0.014975143784134877,19,29,61,time_soft
216,2016-03-04,2016-06-01,closed,70194.8117459009,939.0842998240532,0.013378257971877703,18,32,61,time_soft
217,2016-03-09,2016-06-07,closed,65855.85057375842,470.936346212347,0.007151017595390394,19,31,62,time_soft
218,2016-04-14,2016-06-28,closed,72964.54240041546,-1086.0245045943038,-0.014884277607531736,20,35,52,regime_bear
219,2016-05-26,2016-06-28,closed,71190.85414639516,47.037318257076095,0.0006607213640160811,8,13,22,regime_bear
220,2016-06-01,2016-06-28,closed,71353.08838988635,85.79798810679426,0.0012024425297189427,8,13,19,regime_bear
221,2016-06-07,2016-09-01,closed,70926.68122208628,3732.9443366104565,0.05263103069664048,15,34,61,time_soft
222,2016-07-26,2016-10-20,closed,72059.17331830545,4577.773572942006,0.0635279779400286,21,39,61,time_soft
223,2016-07-29,2016-10-25,closed,72111.59191420623,6550.821227905809,0.09084283197768755,22,45,61,time_soft
224,2016-08-03,2016-10-28,closed,70437.32969007778,4847.235317342672,0.06881628447117981,24,42,61,time_soft
225,2016-09-01,2016-11-29,closed,72841.09267552025,5481.122012890701,0.07524766325660494,24,43,61,time_soft
226,2016-10-20,2017-01-19,closed,76273.17671176296,4227.843462411736,0.05543027896148597,18,46,61,time_soft
227,2016-10-25,2017-01-24,closed,77714.35961433515,6009.914496322513,0.0773333850545418,18,47,61,time_soft
228,2016-10-28,2017-01-27,closed,77021.88451828003,6248.5729908715475,0.08112724104262262,17,44,61,time_soft
229,2016-11-29,2017-02-27,closed,79776.40028517226,4470.92064755897,0.05604314849475557,13,35,60,time_soft
230,2017-01-19,2017-04-18,closed,80637.00475992227,3101.6003725905175,0.03846373487984584,16,32,61,time_soft
231,2017-01-24,2017-04-21,closed,82621.57335433649,4687.580882785556,0.05673555576921875,16,35,61,time_soft
232,2017-01-27,2017-04-25,closed,82744.75025741442,6408.598385276736,0.07745021122596824,16,36,60,time_soft
233,2017-02-27,2017-05-23,closed,83967.68697115424,6659.594030332042,0.07931139073319764,16,39,60,time_soft
234,2017-04-18,2017-07-14,closed,85895.30496002302,6990.850231788277,0.0813880366923655,17,36,61,time_soft
235,2017-04-21,2017-07-18,closed,87067.6599611961,6355.133707952153,0.07299074892772446,16,37,60,time_soft
236,2017-04-26,2017-07-21,closed,88269.32073228962,5936.770611209691,0.06725746343075656,15,34,60,time_soft
237,2017-05-23,2017-08-18,closed,89770.22025438496,6581.889402901399,0.07331929658020302,19,41,61,time_soft
238,2017-07-14,2017-10-09,closed,94501.35979942833,5161.388811859784,0.054617085117234544,13,41,60,time_soft
239,2017-07-19,2017-10-13,closed,94421.77829719905,5335.970424473848,0.05651207296349062,14,42,61,time_soft
240,2017-07-24,2017-10-18,closed,94232.70074760405,5566.648042669544,0.0590734214185311,14,43,61,time_soft
241,2017-08-18,2017-11-14,closed,96257.40128362512,6582.002959232384,0.06837918821263757,12,30,61,time_soft
242,2017-10-09,2018-01-04,closed,99584.62236783253,8592.29630718772,0.08628135652762361,14,32,60,time_soft
243,2017-10-13,2018-01-11,closed,99786.77419420367,9394.1678682361,0.09414241460449756,16,32,61,time_soft
244,2017-10-18,2018-01-17,closed,99992.9998665459,9991.38615333677,0.09992085612664506,16,33,61,time_soft
245,2017-11-14,2018-02-13,closed,103433.14455672324,3053.340814572741,0.029519945735559393,19,35,61,time_soft
246,2018-01-04,2018-04-04,closed,108239.00025649623,3410.86205527729,0.03151232039463131,23,41,61,time_soft
247,2018-01-11,2018-04-11,closed,108526.22383309003,4032.632237515455,0.037158136486141066,22,44,61,time_soft
248,2018-01-17,2018-04-16,closed,109939.57700769568,5092.506092702919,0.046320954030471186,22,44,61,time_soft
249,2018-02-13,2018-05-11,closed,107244.55646429388,6771.547668223743,0.06314117836347498,19,47,61,time_soft
250,2018-04-04,2018-06-29,closed,110641.2036547692,1295.015001889823,0.011704635878064232,18,32,61,time_soft
251,2018-04-11,2018-07-09,closed,112291.04918508307,6124.277646867634,0.05453932162280654,18,34,61,time_soft
252,2018-04-16,2018-07-12,closed,113446.65113665207,7088.903146028943,0.06248666730135569,19,38,61,time_soft
253,2018-05-11,2018-08-08,closed,115882.98861365658,7310.377739603315,0.063084131908053,19,44,61,time_soft
254,2018-06-29,2018-09-26,closed,113150.91748257316,5923.00917025114,0.052346099369131205,17,36,61,time_soft
255,2018-07-09,2018-10-03,closed,118167.25283569566,7479.993066148096,0.06330005045093642,17,41,61,time_soft
256,2018-07-12,2018-10-08,closed,119786.77952776047,4062.684713872437,0.03391596910684884,19,43,61,time_soft
