date,usd,fx,krw_pre,krw_after
2023-09-18,844668.8987796393,1318.51912568306,1112599498.4121912,649067517.2291473
2023-09-19,840444.167033487,1318.6775956284152,1107167725.717927,645648727.7242212
2023-09-20,831625.8525064301,1318.8360655737704,1095682484.864149,638436621.7256421
2023-09-21,815948.5795409109,1318.9945355191257,1075156561.1179364,625558405.7466455
2023-09-22,824617.1591213847,1319.1530054644809,1086709494.3182387,633780728.3166302
2023-09-25,831611.5571378932,1319.6284153005465,1096321919.3721259,639740303.6913077
2023-09-26,820383.8043270077,1319.7868852459017,1081650135.6832418,630531589.9513334
2023-09-27,828044.198437265,1319.9453551912568,1091881212.4079275,637731648.2069465
2023-09-28,842955.9212285681,1320.103825136612,1111677658.3770123,648781710.1411408
2023-09-29,845058.0010925888,1320.2622950819673,1114583632.3675134,650948464.0880533
2023-10-02,846805.6411624998,1320.7377049180327,1117290848.1724308,652904904.5845093
2023-10-03,838378.8068532702,1320.896174863388,1106305054.0050108,646005921.2752793
2023-10-04,847858.1307823411,1321.0546448087432,1118947973.8350356,653356648.9484868
2023-10-05,846578.6763020159,1321.2131147540983,1117393456.3450432,652367468.3664198
2023-10-06,852855.4909806564,1321.3715846994535,1125813198.4383023,657759870.5755631
2023-10-09,852745.0777153075,1321.8469945355191,1126072445.6372995,657906810.3529177
2023-10-10,855311.5454389903,1322.0054644808743,1129596939.963963,660157605.7029818
2023-10-11,856913.151334652,1322.1639344262296,1131847815.8143883,661368424.7335806
2023-10-12,857237.7714099701,1322.3224043715848,1132412298.7102606,661611987.7677504
2023-10-13,856400.670398582,1322.48087431694,1131442065.2890413,660988966.5816618
2023-10-16,861147.5203095633,1322.9562841530055,1138122401.1751397,664287865.6742965
2023-10-17,861109.5967090877,1323.1147540983607,1138208603.6977854,664326876.8006763
2023-10-18,855430.75613058,1323.2732240437158,1130837776.834232,659694375.7214886
2023-10-19,845872.6119058894,1323.431693989071,1118336287.386185,653102764.0516084
2023-10-20,835691.1661077219,1323.5901639344263,1105007599.9471245,644739212.3112417
2023-10-23,831001.4659937248,1324.0655737704917,1099201231.6434574,641090024.2456872
2023-10-24,843458.6516864132,1324.224043715847,1115812414.0292692,651905150.9744687
2023-10-25,807883.176054212,1324.3825136612022,1068877473.9732997,622482811.4184505
2023-10-26,802040.283616008,1324.5409836065573,1061273952.2006289,632585163.7814187
2023-10-27,803244.9183236407,1324.6994535519125,1062995109.262415,633705630.8351203
2023-10-30,801839.1166007762,1325.1748633879781,1061515526.2742965,632763468.6233493
2023-10-31,803238.7715429437,1325.3333333333333,1063495622.9286528,634047198.632916
2023-11-01,806611.7343930554,1325.4918032786886,1068089153.2131886,636311913.3831607
2023-11-02,807628.605211774,1325.6502732240438,1069563517.6448969,637209905.7480567
2023-11-03,808667.4495862859,1325.808743169399,1071067307.6703267,637776133.4298308
2023-11-06,808793.7557403165,1326.2841530054645,1071618722.5655888,638105486.3264782
2023-11-07,808920.0816221654,1326.4426229508197,1071914160.6638324,638274442.9300076
2023-11-08,809046.427234914,1326.6010928961748,1072209664.908674,638443432.4611104
2023-11-09,809172.792581644,1326.7595628415302,1072505235.3135688,638612454.9255383
2023-11-10,809299.1776654377,1326.9180327868853,1072800871.8919748,638781510.3290441
2023-11-13,809400.9962509898,1327.3934426229507,1073320254.6214261,639091154.7670578
2023-11-14,811755.7713298218,1327.551912568306,1076571355.4118536,640466442.196241
