date,usd,fx,krw_pre,krw_after
2003-06-11,113948.81172987811,1195.2328767123288,136059306.7351187,132589744.00682203
2003-06-12,112838.5396137262,1195.0712328767124,134715377.27490863,131247528.97820587
2003-06-13,108592.46667854111,1194.9095890410958,129628551.18063384,126168248.85872567
2003-06-16,111490.21809231932,1194.4246575342465,133033631.93140557,129647407.8925989
2003-06-17,112431.51299737682,1194.2630136986302,134138658.88805592,130592897.40004069
2003-06-18,114526.65918334918,1194.1013698630136,136619820.79587588,133077301.38237058
2003-06-19,113620.40649848217,1193.9397260273972,135520396.60931,131979252.85340874
2003-06-20,111490.53211818534,1193.7780821917809,132961991.62296548,129424574.84834892
2003-06-23,106285.2973859056,1193.2931506849316,126702814.57453768,123174950.87356912
2003-06-24,104364.74823181044,1193.131506849315,124396472.84692247,120872122.0868594
2003-06-25,105952.81093441951,1192.9698630136986,126272238.10824253,122979795.20972359
2003-06-26,111902.01341880314,1192.8082191780823,133344297.05147298,129626506.48738785
2003-06-27,110940.17211685679,1192.6465753424657,132180236.106966,128464035.16729738
2003-06-30,109596.6556858368,1192.1616438356164,130526402.79851474,126812656.87329851
2003-07-01,114339.75743541241,1192.0,136156834.02898264,132232379.0561839
2003-07-02,120310.06711367473,1191.8715846994535,143250899.44662648,138403371.5808552
2003-07-03,119408.62077901658,1191.7431693989072,142162245.93480265,137316055.84660265
2003-07-07,127795.74123355262,1191.2295081967213,152081976.0032771,145137884.52605343
2003-07-08,127799.23026013868,1191.1010928961748,152069733.10104007,145125022.4956724
2003-07-09,127802.7193819807,1190.9726775956285,152057489.41694334,145112159.79013398
2003-07-10,127796.37475617744,1190.844262295082,152033546.07443154,145087663.8475766
2003-07-11,128070.40544698205,1190.7158469945355,152343118.17855826,145389567.6435282
2003-07-14,128756.52712476824,1190.3306010928961,153109724.60245672,145914740.01932138
2003-07-15,128760.04238233418,1190.2021857923498,153097386.49967012,145901778.88864613
2003-07-16,128752.02773532465,1190.0737704918033,153071339.76567736,145875187.1577172
2003-07-17,127279.31454592972,1189.9453551912568,151304125.03082523,144110306.4379631
2003-07-18,127519.0961802871,1189.8169398907103,151572807.9868715,144411570.13434777
2003-07-21,126065.98266049245,1189.431693989071,149797078.23203436,142638279.4240318
2003-07-22,130397.84271463909,1189.3032786885246,154927654.2202106,147279237.7756561
2003-07-23,131667.8730251472,1189.1748633879781,156419705.21205303,148397895.8278917
2003-07-24,131116.86150607205,1189.0464480874316,155748290.16799867,147727036.38806176
2003-07-25,132652.75253029176,1188.9180327868853,157555693.88819182,149512770.07861346
