date,basket_soxl,gld,portfolio
2022-07-14,1039445.3789196784,107873.94869817652,766159.3616771281
2022-07-15,1040902.2530092549,107657.2888207665,766442.3413114261
2022-07-18,1040877.3108280594,107758.85201016671,766647.8751609875
2022-07-19,1041858.4104903342,108016.12253911502,767705.2383373524
2022-07-20,1042280.6082770044,107000.55157937032,765738.8316333861
2022-07-21,1042575.7514216909,108510.3745203778,769136.5311672428
2022-07-22,1042284.1614111903,108781.18938069254,769568.8958146055
2022-07-25,1041988.827782776,108483.28721173949,768776.6373283773
2022-07-26,1040510.139079088,108354.64619236325,767740.0746651253
2022-07-27,1046499.3404060188,109458.23668718901,773190.9509222974
2022-07-28,1047008.8261648617,110792.02055803435,776320.3442130241
2022-07-29,1047116.7435422494,111103.46705835388,777045.396622131
2022-08-01,1047194.8529688623,111733.11631406445,778439.2408977502
2022-08-02,1047249.1139036869,111069.61266188713,777040.6459240104
2022-08-03,1047399.0550343243,111340.42752220188,777699.9420826971
2022-08-04,1047486.3212394892,113181.99687291957,781704.0301151199
2022-08-05,1047508.1847749881,111909.1445514697,778978.7299849305
2022-08-08,1046704.786542531,112857.01687399049,780603.6660348244
2022-08-09,1042122.2266082877,113202.30761506715,778990.7402991556
2022-08-10,1047677.3506875357,112917.94910043327,781234.5296000827
2022-08-11,1047559.1908582821,112620.0462544329,780533.3307732337
2022-08-12,1050119.2174064398,113655.92795632518,784076.1627016523
2022-08-15,1050377.3469418904,112193.51389886049,781064.7514598129
2022-08-16,1050425.643023234,111997.16408655075,780667.4365507113
2022-08-17,1049474.631017765,111272.728884978,778621.1682944278
2022-08-18,1051307.6483989905,110981.59312680605,778937.3548109152
2022-08-19,1049304.301436287,110169.13839015222,776160.9879052568
2022-08-22,1045351.5788625508,109437.92594504142,772557.3751934386
2022-08-23,1046166.5409034373,110202.99278661897,774621.0735273003
2022-08-24,1046411.0049386435,110527.97278554805,775445.4021355677
2022-08-25,1050509.7109206426,110866.49643879628,778279.7936856747
2022-08-26,1046187.2992209104,109519.16891363177,773161.572430187
2022-08-29,1044347.0728273945,109586.87770656527,772361.3294822669
2022-08-30,1042777.754048183,108672.8597805112,769589.6845756456
2022-08-31,1041282.4979104168,107833.32721388133,767016.2432152033
2022-09-01,1037708.5675883587,106885.45489136051,763141.513907518
2022-09-02,1035845.4162832565,107826.55064739061,764207.2049586121
2022-09-06,1033142.6949296183,107196.90139168005,761464.4022613891
2022-09-07,1037300.8259532142,108286.94755513936,765945.0533440894
2022-09-08,1041621.9239352663,107636.97807861891,766768.5603356666
2022-09-09,1046622.0013069208,108205.70526359632,770561.1455099196
2022-09-12,1047069.5155598191,108754.11222776385,771970.1860562885
2022-09-13,1039813.0063415304,107339.07523261855,765198.3713538138
2022-09-14,1041229.3858328975,106926.0763756557,765038.4240753823
2022-09-15,1039454.7189748046,104928.78885263305,759832.2889102803
2022-09-16,1040153.0992361385,105511.04953622002,761443.0487438762
2022-09-19,1040981.1183861545,105592.30266051994,762043.3096638198
2022-09-20,1039211.4288839854,104989.7305577381,759838.2664462782
2022-09-21,1037892.925932787,105477.19513975327,760208.6145666707
2022-09-22,1032876.1905021769,105416.2635903578,757499.1903435247
2022-09-23,1029623.7264455181,103595.0049817877,751911.9682711898
2022-09-26,1025762.4372765424,102389.8614532713,747336.4327642922
2022-09-27,1028298.4275717393,102599.74408714329,749091.0747306935
2022-09-28,1031435.9460339575,104732.4491960329,755288.8054658327
2022-09-29,1025795.6704143166,104712.13913093261,752346.2366190053
2022-09-30,1022360.5426953766,104718.90554171374,750595.2488015564
2022-10-03,1030625.5714738324,107264.60002890394,760316.2361446673
2022-10-04,1040168.0419657072,108801.50012284014,768524.9512587234
2022-10-05,1041765.952284076,108198.9286971056,768050.737621021
2022-10-06,1041128.1469964336,108077.06492126737,767460.9300897524
2022-10-07,1032926.6459997807,106892.23213489856,760698.3445954637
2022-10-10,1027947.820025734,105267.31250588127,754645.947193413
2022-10-11,1023197.513001706,105050.66278418085,751738.6754059363
2022-10-12,1021348.032898663,105612.61272562023,751996.2578521975
2022-10-13,1028004.1284100285,104881.40095755673,753845.2067828042
2022-10-14,1020318.8155435766,103574.69423964011,747085.9040414254
2022-10-17,1023916.3219655455,103872.59640859316,749575.3634561374
2022-10-18,1024526.6885372428,104096.02337383162,750369.42170572
2022-10-19,1025790.7290889603,102701.3072765435,748020.5589718061
2022-10-20,1026513.0313132535,102538.81253774783,748042.4454404716
2022-10-21,1030627.6868898907,104366.83823414636,754087.3524284033
2022-10-24,1031017.6032621919,104028.31458089812,753559.9552434005
2022-10-25,1032808.4191664353,104265.28520045574,754989.8408659482
2022-10-26,1032332.0416764867,104928.78885263305,756171.4827442345
2022-10-27,1030740.6573040388,104766.30359249965,755004.2358777737
2022-10-28,1035323.0906662514,103696.56817118792,755059.5947208846
2022-10-31,1033699.8642788288,102850.25903806734,752405.8120324039
2022-11-01,1034490.3184602731,103899.68439427878,755068.2637092795
2022-11-02,1031378.5201508567,103175.23835994911,751911.4038344076
2022-11-03,1029664.7099813408,102782.55024513387,750186.3154974508
2022-11-04,1036840.2177851788,105937.59272454931,760657.3798701296
2022-11-07,1038711.8303663144,105517.82677975803,760716.8576914326
2022-11-08,1040330.7264022707,107955.19098971956,766789.0640585028
2022-11-09,1039767.6644517526,107413.55111338045,765335.1847829467
2022-11-10,1045513.0847474718,110683.690957853,775318.6850843742
2022-11-11,1045877.896882401,111414.9034029638,777078.2377458082
2022-11-14,1045898.0891038541,111658.64043330253,777612.6322109037
2022-11-15,1046990.9860319326,112051.32922516509,779018.594387871
2022-11-16,1045571.7193188888,111794.0478634599,777736.0054349548
2022-11-17,1046029.0846849211,110981.59312680605,776224.3583093192
2022-11-18,1046267.6219019361,110216.52628522852,774702.1216222126
2022-11-21,1045521.9228603743,109600.42136088443,772994.2790117583
2022-11-22,1046939.5439976032,109729.06170321336,773999.4536333721
2022-11-23,1047500.0996061494,110412.87609753826,775757.7093092464
2022-11-25,1047334.2089500729,110507.66204340046,775876.2300228644
2022-11-28,1046891.1427938566,109634.26560164156,773770.77259021
2022-11-29,1046898.4982318025,110175.90547798066,774939.0382204283
2022-11-30,1047994.1327538133,111584.16522958792,778529.8089741869
2022-12-01,1047913.4324453215,113635.6172141776,782898.8000666999
2022-12-02,1047765.9155366592,113242.92909936234,781978.7314978747
2022-12-05,1047631.766719736,111299.8060379067,777732.2145713666
2022-12-06,1047306.0693066291,111604.4752946882,778219.8336292207
2022-12-07,1047359.0233159894,112613.27984365178,780415.9044045084
2022-12-08,1047830.1913411424,112708.06578951397,780861.8509231574
2022-12-09,1047771.8190098738,113107.52166920497,781690.6498361208
2022-12-12,1048097.8450113736,112173.19300100331,779849.4790556186
2022-12-13,1048393.8631557777,114089.23823248292,784120.9758280471
2022-12-14,1048192.8804851928,113811.65628433974,783420.8973767686
2022-12-15,1040910.8505317818,111949.77619147446,775675.2866974685
2022-12-16,1040013.2521675648,112924.7155112144,777309.999203624
2022-12-19,1038140.448113374,112606.51275582334,775663.331537373
2022-12-20,1036746.8631471827,114475.15993651706,778964.5293448527
2022-12-21,1042136.8692872304,114285.58736774535,781327.2365087541
2022-12-22,1035108.6737996761,112904.4054461141,774745.5529254259
2022-12-23,1035100.6033042715,113242.92909936234,775469.2054905442
2022-12-27,1031858.2692621351,114197.56783266427,775855.1614037034
2022-12-28,1028607.321900988,113683.0159420108,773078.0404982406
2022-12-29,1036415.3946110879,114319.4417642121,778459.3837347536
2022-12-30,1036466.4286528436,114854.30439701314,779635.5280681197
2023-01-03,1034627.1393313673,115815.71089519083,780624.8813789168
2023-01-04,1040474.5043044718,116905.75705865014,785923.5574225433
2023-01-05,1038412.5991312125,115450.10941196658,781873.5762260604
2023-01-06,1046287.3731934519,117609.89235083222,790418.1963261801
2023-01-09,1048341.6113959961,117873.94012331853,792037.5525070503
2023-01-10,1049347.1961959256,118307.24972242897,793449.4336214818
2023-01-11,1050013.1615900057,118225.99727517631,793634.630064326
2023-01-12,1050447.2847244297,119593.63554248841,796648.2895442472
2023-01-13,1050685.3422207613,121028.9731240717,799696.5755784414
2023-01-17,1050905.5294522939,120236.82845251815,798199.3810379598
2023-01-18,1050880.3116654754,119891.53838848879,797482.9500173549
2023-01-19,1045150.3826319893,121794.03928860193,798340.1672195345
2023-01-20,1056188.9283261395,121387.80684242022,803325.1873879478
2023-01-23,1064987.4520360364,121618.01105119669,808426.7851908844
2023-01-24,1065057.1049227437,122058.08773813555,809359.6378289021
2023-01-25,1065724.42851989,122620.03835662223,810855.3757248106
2023-01-26,1069572.4957664765,121509.68077396802,810620.4060348286
2023-01-27,1068357.3190345282,121340.4189473439,809635.8756030311
2023-01-30,1052485.5665101088,121028.9731240717,800644.4723389794
2023-01-31,1068840.9473795004,121469.05996672015,810152.4931490683
2023-02-01,1115035.3226156505,122999.18281711833,837591.8106634617
2023-02-02,1115209.480513659,120446.71176343743,832485.6302867003
2023-02-03,1115250.945142534,117440.6305242081,826385.8439796364
2023-02-06,1109647.4766865415,117684.36755454683,823931.7219182539
2023-02-07,1130390.7356165098,117792.68767606589,835074.5386243338
2023-02-08,1124493.1205419837,118083.82343423781,832562.0588413961
2023-02-09,1125730.0595237128,117149.49476603618,831310.683365142
2023-02-10,1117086.7901540494,117372.92173127463,827214.6136235513
2023-02-13,1128481.8744068213,116777.1167163212,832001.3191121384
2023-02-14,1143413.4119976978,116865.13625140228,840042.6701998748
2023-02-15,1145311.3911220017,115700.61353013373,838670.5913657435
2023-02-16,1135872.9514060467,115605.82758427154,833507.8171662183
2023-02-17,1124910.2834096565,115951.1183253482,828438.6475154827
2023-02-21,1093304.3172385457,115517.80804919045,810914.3269529974
2023-02-22,1088235.52813658,114867.84872837961,806921.8031607758
2023-02-23,1124159.422516049,114806.91650193685,825713.2203698579
2023-02-24,1110042.8725737843,113980.91811096386,816598.1670598711
2023-02-27,1115091.3661082205,114427.76188573116,820166.3774582469
2023-02-28,1118711.3175082742,114949.09101992266,823134.080857023
2023-03-01,1119446.5048706192,115612.59467209998,824872.3557851147
2023-03-02,1125840.6045467283,115544.89603487607,828101.2663929387
2023-03-03,1137374.2512722055,116783.89328281191,836697.3440202912
2023-03-06,1132099.6422709927,116194.85535568692,832720.5081002489
2023-03-07,1121790.852587018,114163.71343619752,823156.2384927714
2023-03-08,1156142.6873983378,114109.54829758321,841133.6782154961
2023-03-09,1141006.338806916,115233.44953455655,835452.4549217036
2023-03-10,1118070.2787434666,117718.21179530397,828435.6160994335
2023-03-13,1117050.8032441982,120419.63461050873,833400.0269393983
2023-03-14,1161398.6912712909,119722.27656186467,855331.0199024648
2023-03-15,1152273.0493051168,120656.60523006631,852428.6485105923
2023-03-16,1198811.4537362922,120900.34226040504,877429.5011935243
2023-03-17,1198457.6039518747,124420.98622304475,884412.6646558826
2023-03-20,1203281.0683477088,124468.37411812106,887048.9307198485
2023-03-21,1204180.0674172454,122119.019287531,882738.0391657654
2023-03-22,1200767.9074495195,124197.5592578063,885174.1511068208
2023-03-23,1222683.0835473794,125754.7700938901,899884.5715347361
2023-03-24,1222694.4803846495,124339.7337757921,897008.9758407732
2023-03-27,1217055.6660233168,123188.75538589004,891696.0277044938
2023-03-28,1210473.0448413258,124197.5592578063,890284.3300710235
2023-03-29,1252745.9425066875,123581.4441777526,911288.1940670521
2023-03-30,1258431.4315015972,124698.56817118793,916556.7769458948
2023-03-31,1258627.9865061364,124048.60817332978,915336.6855495442
2023-04-03,1258649.2550560927,124942.30520152666,917167.8195262407
2023-04-04,1249967.9663600277,127271.34996701642,917339.6358397292
2023-04-05,1234874.2388534518,127169.7969333258,909185.3248974732
2023-04-06,1227940.9223777535,126262.55557376244,903687.1137862403
2023-04-10,1254480.2914714226,125328.2275826081,915758.5748925309
2023-04-11,1248714.83223867,126120.37157711435,914335.9400098582
2023-04-12,1219911.5226931463,126736.48665716805,900424.4027978465
2023-04-13,1234491.3148807648,128449.4156655568,911589.5293513744
2023-04-14,1231123.928066615,126174.53671572868,905183.862743676
2023-04-17,1231171.8684916426,125612.58609724199,904064.7426134316
2023-04-18,1238069.1860653174,126100.06083496676,908689.181036123
2023-04-19,1225523.9135010415,125497.48940923222,900856.4632364677
2023-04-20,1223439.8108335256,125991.7305577381,900765.5706007784
2023-04-21,1210842.9114413145,124745.96622197382,891595.8634014663
2023-04-24,1202298.363485483,125125.11135951724,887868.8811189067
2023-04-25,1130217.7413663815,125761.53718171852,851211.308595329
2023-04-26,1140547.0385431969,125077.72278739362,855257.6072752378
2023-04-27,1149860.5995369956,125084.48987522206,860175.384730848
2023-04-28,1183791.610872617,125118.34427168881,878110.4865211523
2023-05-01,1199267.5897675431,124556.39365320212,885114.9028711177
2023-05-02,1189147.3920425875,126959.9136224065,884680.7328807942
2023-05-03,1165421.9047435268,128036.41680859396,874380.4307516865
2023-05-04,1150802.9134673038,128936.89040328156,868516.6280108935
2023-05-05,1211344.3130225665,126919.29281515862,896285.6611213536
2023-05-08,1218458.6831473408,127075.01031041627,900348.7928411317
2023-05-09,1193271.52336661,127975.4845821512,888920.3889184379
2023-05-10,1211527.4370849899,127792.67910120792,898160.658064102
2023-05-11,1200738.660463926,126695.86584992018,890246.3322641932
2023-05-12,1197863.9671869357,126479.20597251017,888291.4718993962
2023-05-15,1261331.361707985,126750.0309885345,922261.3399771758
2023-05-16,1260500.4964994541,125165.7321667651,918597.568351793
2023-05-17,1278445.695110008,124732.42256765466,927164.1028774305
2023-05-18,1283631.556291702,123114.27950512813,926599.4798248978
2023-05-19,1283484.0132459935,124332.96668796366,929003.54089837
2023-05-22,1285252.37180498,124041.84176254863,929341.808731826
2023-05-23,1278865.0307740774,124190.78269131557,926281.8996055711
2023-05-24,1259462.8398428177,123188.75538589004,914025.2579703799
2023-05-25,1364542.7363281972,122003.92259952122,966941.608158112
2023-05-26,1364755.8649079665,122491.39733724597,968046.5289675597
2023-05-30,1364969.0267763902,123249.6869352855,969702.9578765946
2023-05-31,1365034.7533701935,123439.2696597668,970123.6342939283
2023-06-01,1371306.8462275078,124414.20965655403,975411.5445760408
2023-06-02,1370742.516737326,122579.41687232706,971378.0067984484
2023-06-05,1365091.7115849054,123317.39572821897,969905.4397732846
2023-06-06,1374011.416303913,123452.80315837635,974877.7993966342
2023-06-07,1373256.5757977718,121970.06820305447,971460.8839534634
2023-06-08,1380059.7679461665,123581.4441777526,978324.4869445021
2023-06-09,1381308.2278251122,123249.6869352855,978306.2612735723
2023-06-12,1395453.6384747745,123141.36749081375,985533.8551611954
2023-06-13,1395671.5950430697,122234.1159755408,983801.081146565
2023-06-14,1395889.585654105,122301.82476847427,984053.7457132722
2023-06-15,1395948.9540829305,123161.6782329613,985836.0215094038
2023-06-16,1392233.1762562671,122972.10566418963,983493.4542870808
2023-06-20,1385924.6720682643,121699.25334273973,977579.6996808837
2023-06-21,1355880.1302612415,121523.22442828718,961401.4680780801
2023-06-22,1363069.0349120926,120318.08157681808,962732.5734425287
2023-06-23,1338898.7670743864,120649.82798652828,950681.4434497118
2023-06-26,1344157.5120144316,120859.71129744757,953877.8113215095
2023-06-27,1397247.478216434,120304.53724545162,980701.435649769
2023-06-28,1390084.6315152154,120026.94581864616,976364.593384163
2023-06-29,1391510.2831874562,119898.30479926991,976853.2952052655
2023-06-30,1404699.6803753572,120697.22603731419,985425.0218390869
2023-07-03,1408923.8027882352,120832.63346747156,987924.9521750647
2023-07-05,1399848.9456214765,120406.09027914226,982278.02572018
2023-07-06,1387589.2579891076,120047.25656079374,975092.0312060871
2023-07-07,1387266.2785832244,120947.73015548133,976755.7034697677
2023-07-10,1418282.6634747763,121042.51677839085,993280.2101679058
2023-07-11,1418670.1279067881,121496.13711964886,994407.9849305092
2023-07-12,1432939.7050975715,123141.36749081375,1005271.9074290846
2023-07-13,1438314.1001614141,123229.37687018521,1008280.9846352865
2023-07-14,1438302.1276335116,122836.68807832264,1007475.0044946353
2023-07-17,1452586.5858302799,122924.70761340372,1015175.6400031431
2023-07-18,1452813.4660208286,124332.96668796366,1018162.8977067011
2023-07-19,1452800.9368508752,124353.27743011125,1018197.6615857425
2023-07-20,1430026.875308631,123723.62817440068,1004923.897765568
2023-07-21,1437717.5088532474,123344.473558195,1008201.2374909675
2023-07-24,1437625.96713975,122816.37733617505,1007077.6154109933
2023-07-25,1453408.6836553647,123500.20188620954,1016780.4537510963
2023-07-26,1446892.8054915813,124102.77331194411,1014576.6426947806
2023-07-27,1466422.5778498193,122152.87368399775,1020889.122746896
2023-07-28,1472056.2333644119,123127.82383649459,1025840.888548711
2023-07-31,1473017.7438433322,123459.58040191438,1027022.7588129551
2023-08-01,1473542.0631692756,122179.96166968335,1024693.0051917088
2023-08-02,1465935.7491168047,121597.7003090491,1019502.2245433934
2023-08-03,1464843.6300899584,121557.06866904433,1018844.4333983711
2023-08-04,1462370.7322584232,121997.15551169278,1018438.5426515916
2023-08-07,1470232.3929948346,121719.56408488732,1022012.7601428629
2023-08-08,1459553.8443503368,120947.73015548133,1014818.2659089561
2023-08-09,1436645.2602886185,120372.23588267552,1001583.9519485807
2023-08-10,1429863.7812703536,120243.60569605617,997751.2628585548
2023-08-11,1388526.462673197,120243.60569605617,975985.3581213295
2023-08-14,1448659.4163759674,119877.99473416962,1006903.4516663584
2023-08-15,1424486.2987909468,119559.78114602168,993527.2349610869
2023-08-16,1386551.840776003,118869.20034091565,972146.7781435964
2023-08-17,1362489.9044525244,118686.39485997238,959104.8498958708
2023-08-18,1373956.2752399417,118706.70560211997,965183.7562456687
2023-08-21,1448155.841701026,119031.68560104904,1004914.8637051852
2023-08-22,1436153.3234202566,119228.03473631147,998994.8609963192
2023-08-23,1475298.4126301326,120439.94467560899,1022074.4088340909
2023-08-24,1432829.6384757776,120412.86752268029,999657.6030667032
2023-08-25,1439909.1881750305,120257.13919466571,1003068.1683675032
2023-08-28,1459142.6233012972,120602.440091452,1013898.5873019359
2023-08-29,1496417.2485894389,121780.49563428276,1035924.3126513935
2023-08-30,1499561.0442001442,122085.17504677386,1038200.1111731023
2023-08-31,1503463.0997093471,121882.058823683,1039841.0856543698
2023-09-01,1504818.6234093308,121942.99105012577,1040678.9112242903
2023-09-05,1505015.8726775963,120947.73015548133,1038756.0105743839
2023-09-06,1501587.558915962,120399.32386836113,1035834.0725338713
2023-09-07,1479096.7362587785,120527.96421069007,1024253.6362344499
2023-09-08,1472614.2125274902,120568.58569498525,1020923.0262641411
2023-09-11,1471417.9926367945,120792.01266022369,1020748.1535191975
2023-09-12,1457681.5366970794,120169.12981529425,1012246.8632027649
2023-09-13,1468407.925798812,119891.53838848879,1017329.4853708189
2023-09-14,1482394.2017537672,119952.46993788423,1024817.9526049137
2023-09-15,1426757.4436060535,120744.6139323905,997135.8994013973
2023-09-18,1432529.6078420058,121455.51563535369,1001622.8847249885
2023-09-19,1415104.6065336335,121340.4189473439,992213.4757891246
2023-09-20,1368883.2344538595,121428.43848242499,968055.1474717463
2023-09-21,1304157.2744144967,120548.27495283766,932181.7255207577
2023-09-22,1333524.462443242,120934.18650116218,948430.708226003
2023-09-25,1357320.7134090485,120311.30433328006,959692.0297033038
2023-09-26,1309582.4395343165,119349.8985121497,932597.9241429749
2023-09-27,1336721.0944227257,117873.94012331853,943881.9528877236
2023-09-28,1389897.147820264,117284.90219619355,970681.9450923398
2023-09-29,1398706.5557179875,116079.75866767715,972866.3148556675
2023-10-02,1405970.3172310367,114861.07148484158,974209.2537934654
2023-10-03,1369107.4524880773,114529.32507513138,954123.7722534629
2023-10-04,1401589.2038838393,114515.78074376492,971199.2520231425
2023-10-05,1395092.2046892648,114305.89810989294,967350.8905517239
2023-10-06,1437094.3982349534,114894.92588130833,990666.3840975371
2023-10-09,1435647.992423209,117007.32024805037,994206.4929995475
2023-10-10,1444207.8574511474,116810.97111278794,998313.7883222706
2023-10-11,1449518.5585108052,117664.04665668965,1002847.3176014366
2023-10-12,1450933.3583579503,117305.21293834114,1002861.5383386048
2023-10-13,1443071.4145448436,121076.3711748576,1006401.5123994589
2023-10-16,1456616.7357860352,120487.3434034422,1012334.2128892407
2023-10-17,1454946.9607976666,120710.75953592375,1011909.9706304307
2023-10-18,1443517.0498300628,122457.54294077923,1009448.7933058587
2023-10-19,1423191.0514725219,123960.58863824871,1001807.0868611576
2023-10-20,1393677.5675666884,124299.11229149695,986956.3213613948
2023-10-23,1380680.940506725,123879.34634670566,979258.2129297502
2023-10-24,1423480.5005085892,123865.8026923865,1001766.4712112537
2023-10-25,1300489.3754884591,124387.131826578,938067.9098023061
2023-10-26,1282084.5805642568,124583.47148317815,928776.8093502054
2023-10-27,1288737.5149154793,126032.35204203326,935230.3874656014
2023-10-30,1279836.3325038517,125321.46049477966,929095.8580114665
2023-10-31,1286526.0097488938,124637.63594474517,931225.7170598564
2023-11-01,1303322.0458444147,124244.94782992991,939269.8893705247
2023-11-02,1312883.7874824698,124657.94668689274,945145.5999411036
2023-11-03,1322691.1877976325,125111.56702815078,951233.3826099173
2023-11-06,1322769.159953093,124136.62770841084,949289.0604420677
2023-11-07,1323310.286531735,123622.06498500047,948526.1256423398
2023-11-08,1323574.0532595792,122389.84430355535,946155.701640653
2023-11-09,1323500.0651264456,122877.3190412801,947109.4429533749
2023-11-10,1331487.6213652205,121536.75860394405,948585.3073139678
2023-11-13,1331640.3545755155,122213.80591044051,950044.4751341791
2023-11-14,1336854.2960160314,123303.85207389982,955009.6260064467
2023-11-15,1337063.0999251234,122978.87207497073,954457.7772916143
2023-11-16,1337271.9364473973,124366.82108443041,957394.1745594773
2023-11-17,1337480.8055879471,124353.27743011125,957476.5728326406
2023-11-20,1337689.7073518676,124150.1612070204,957172.9404712843
2023-11-21,1337843.2745112218,125490.72232140378,959983.734736478
2023-11-22,1338376.1133411971,124955.84953289312,959175.0764190751
2023-11-24,1338744.5031585102,125605.81900941356,960692.655255431
2023-11-27,1338679.5610532435,126452.12814253414,962381.8942868848
2023-11-28,1336972.4449874489,128137.96984228458,964916.0909710393
2023-11-29,1343391.925720415,128327.54173400899,968682.2745501979
2023-11-30,1339977.683812054,127792.67910120792,965795.3264125878
2023-12-01,1344191.0594041802,129999.84993514988,972508.5614779557
2023-12-04,1333340.4699801616,127190.10767547338,961073.4597255598
2023-12-05,1324185.6314907107,126709.39934852973,955274.1170826656
2023-12-06,1308521.9334250893,127176.56334410692,947977.8337903031
2023-12-07,1383036.7008269674,127386.4466550262,987640.5240685834
2023-12-08,1393000.8678460123,125687.0613009566,989426.4450982324
2023-12-11,1408740.1678499146,124299.11229149695,994887.4386661868
2023-12-12,1408960.1996475598,124231.41365427304,994865.4327210184
2023-12-13,1409180.2658120762,127034.38950316842,1000689.320210655
2023-12-14,1409400.3663488317,127779.13544688877,1002321.8221746003
2023-12-15,1409620.5012631947,126607.8463148391,1000052.5058412901
2023-12-18,1409840.6705605348,127183.34058764494,1001340.3779143081
2023-12-19,1410060.8742462224,128049.96046291312,1003221.1197005131
2023-12-20,1410046.7588102715,127352.60241426906,1001793.5791617119
2023-12-21,1426119.821481251,128253.06653029437,1012090.464805255
2023-12-22,1426342.5678152728,128821.79371527178,1013365.9132233378
2023-12-26,1426565.3489401506,129803.51027854973,1015482.3963951787
2023-12-27,1426788.1648613184,130392.53804996514,1016799.2218072917
2023-12-28,1427011.015584211,129634.24845192561,1015372.3725819152
2023-12-29,1426984.0529927234,129431.13222883474,1014944.5473298505
2024-01-02,1403822.2978968727,129126.46297205327,1002696.1377175582
2024-01-03,1378917.721449753,128049.96046291312,987764.3014918703
2024-01-04,1365095.8529809704,128178.60080524205,981185.3472722664
2024-01-05,1374718.378457598,128198.91154738964,986023.9527350272
2024-01-08,1436070.5699502737,127196.8740862545,1014212.4724656134
2024-01-09,1436146.296553709,127237.49557054967,1014345.7359105514
2024-01-10,1433813.5758767936,126946.36996808734,1012499.4647652097
2024-01-11,1436875.7698116763,127196.8740862545,1014613.3621917381
2024-01-12,1433804.8809223776,128442.64925477566,1016015.0937684337
2024-01-16,1443752.6841751738,127223.96207194011,1018100.9369285207
2024-01-17,1439234.5433831303,125822.46873111399,1012554.4862932081
2024-01-18,1474519.8885867542,126858.35043300626,1032559.099269049
2024-01-19,1481396.6113688478,127237.49557054967,1036874.7838933831
2024-01-22,1481623.2885646191,126756.79739931563,1035856.8111244896
2024-01-23,1481850.0004455994,127251.03922486883,1037132.3765495355
2024-01-24,1482076.7470170963,126201.61386865738,1034776.5224456508
2024-01-25,1482303.5282844177,126702.6322607013,1036068.0641124932
2024-01-26,1482327.7868161658,126614.61340266754,1035873.0797856438
2024-01-29,1487832.1010748004,127508.32058657402,1040715.9688749355
2024-01-30,1480820.7290303353,127684.34882397926,1037639.2764985405
2024-01-31,1466937.4568251139,127589.56287811705,1030504.1463111343
2024-02-01,1472267.6708962375,128916.58033818127,1036279.7062147635
2024-02-02,1488495.6232209813,127697.89315534574,1041492.2851856234
2024-02-05,1506016.429650425,126993.76801887323,1048559.0390498666
2024-02-06,1497541.8049693676,127657.27167105055,1045900.6014356054
2024-02-07,1516680.5462594402,127623.4172745838,1055349.68075814
2024-02-08,1530558.3792780547,127508.32058657402,1061988.3594804236
2024-02-09,1530792.5790046616,127014.07876102084,1060942.270905773
2024-02-12,1531026.8145675443,126682.32219560104,1060278.4425114936
2024-02-13,1531036.5673783189,124935.53879074553,1056174.0357824615
2024-02-14,1543115.557114489,124861.06290998361,1062012.6729074863
2024-02-15,1543351.678288625,125700.60563232306,1064105.2343516673
2024-02-16,1543352.7247321168,126160.99238436222,1065188.803182354
2024-02-20,1533154.9087721994,126926.05922593975,1061911.354656721
2024-02-21,1530216.6976574673,126932.82631376818,1060464.409111752
2024-02-22,1588660.6881803463,126986.99145238251,1089689.6943119788
2024-02-23,1588682.7419546335,127704.65956612684,1091388.969885422
2024-02-26,1593842.3869891467,127420.30105149295,1093288.8875802576
2024-02-27,1593593.3683648002,127284.89362133558,1092846.3647220249
2024-02-28,1589308.7439364519,127515.08699735516,1091254.6767534325
2024-02-29,1615609.216601167,128171.82423875133,1105894.0094248098
2024-03-01,1615856.430455898,130595.65427305597,1111719.0882467916
2024-03-04,1616103.6821382726,132708.03916113573,1116811.519315372
2024-03-05,1616113.7003636165,133506.9597221327,1118695.9469411008
2024-03-06,1630990.0918108146,134603.77365046775,1128682.7721185987
2024-03-07,1631239.6591835932,135368.83981499798,1130606.8239424569
2024-03-08,1631283.614448129,136513.05179411895,1133320.4370663166
2024-03-11,1623367.359327355,136763.5559122861,1129968.4276463974
2024-03-12,1644001.4433263978,135267.27662559776,1136721.685861954
2024-03-13,1621070.7646302576,136215.14894811856,1127534.8950652871
2024-03-14,1595343.8203971463,135646.43191885078,1113388.173718041
2024-03-15,1584367.2779500205,135213.12231974033,1106903.866591125
2024-03-18,1580936.7948873527,135429.77204144074,1105705.574057776
2024-03-19,1561559.4636219954,135274.0538691358,1095691.7419751429
2024-03-20,1604814.9394529918,136885.4196881243,1121018.303484605
2024-03-21,1661759.353140018,136743.2451701385,1149035.101370316
2024-03-22,1663045.9641342536,135646.43191885078,1147095.4495905964
2024-03-25,1659688.7555916724,136079.7415179612,1146443.3253989606
2024-03-26,1654006.054978449,136519.81820490005,1144649.3137995359
2024-03-27,1669878.670583806,137508.31201171604,1154877.314863519
2024-03-28,1670316.668688792,139282.17256950025,1159268.3443460325
2024-04-01,1682999.1063415809,140703.97597542667,1168927.3817486963
2024-04-02,1673533.3422714362,142782.50578999237,1169104.2917270001
2024-04-03,1676471.1601995453,144035.04736929465,1173513.532322044
2024-04-04,1645608.708752561,143209.04897832166,1156204.7172346297
2024-04-05,1661773.157200401,145659.95684260235,1170018.3058252926
2024-04-08,1666296.716582749,146567.1982021657,1174404.7393465496
2024-04-09,1680743.7955018978,147372.8858509911,1183492.9531158835
