date,basket,trend,portfolio
2021-01-25,668246.8150607953,350410.07975380047,1036955.5896905567
2021-01-26,664171.1529676149,343555.9504616153,1024774.3357903959
2021-01-27,637340.044556032,322342.8244580551,974269.1161848012
2021-01-28,651316.2934442346,329484.055310371,995723.9936621981
2021-01-29,640238.7457106595,323263.85700886475,978023.484884337
2021-02-01,665759.3351622664,337429.0980035603,1018597.3501586961
2021-02-02,669993.4671684641,343472.68131096126,1029914.917855911
2021-02-03,664490.3308884506,338328.3781831522,1018570.9902526408
2021-02-04,667098.4596643964,340256.61638744327,1023314.2472862297
2021-02-05,664906.2805574718,338520.0731459342,1019183.6410841964
2021-02-08,680075.0085296669,345784.25673150993,1041865.2109061865
2021-02-09,679776.8901988845,344695.203395681,1040244.48133421
2021-02-10,680154.0348021131,345493.2003335716,1041574.9969676356
2021-02-11,683930.2771547216,354370.40070470027,1055998.5207126671
2021-02-12,683930.2771547216,357793.7691343815,1060249.1486266311
2021-02-16,683930.2771547216,359518.95791278646,1062391.2305348376
2021-02-17,683860.2277489189,354042.39727914083,1055528.1637470468
2021-02-18,681677.1116844643,351219.6338270261,1050057.0142204175
2021-02-19,691910.0479810506,357850.56341211335,1067506.7931318711
2021-02-22,685554.2882913946,347218.36495354434,1048580.8854842675
2021-02-23,683100.1520331692,345454.863097992,1044180.8696227265
2021-02-24,700268.4955053136,353477.2722534983,1069604.8808766492
2021-02-25,694192.649751549,337446.61078371777,1044228.0772652602
2021-02-26,700069.0848123837,342754.20734300074,1056110.9766191472
2021-03-01,708178.1209952412,350948.4488376306,1073588.913607895
2021-03-02,706087.1323121133,342412.0119366717,1061106.3534684977
2021-03-03,698892.7463703277,334872.36073054903,1045264.9853789281
2021-03-04,680328.714959953,324159.2249356595,1015242.9796787197
2021-03-05,695383.7640532433,329989.1306784562,1036041.2904168868
2021-03-08,678946.513438722,329989.1306784562,1021236.7814472218
2021-03-09,702854.4810025899,329989.1306784562,1042769.9276251508
2021-03-10,698227.6332619707,329989.1306784562,1038602.6729860594
2021-03-11,713811.4916896902,329989.1306784562,1052638.558748569
2021-03-12,711423.8712337232,329941.75921525666,1050429.286111646
2021-03-15,719171.9505998038,332989.29291854374,1061191.7072804265
2021-03-16,723694.7623709473,334987.9072834775,1067746.841017521
2021-03-17,726110.5777322666,337029.04781508824,1072457.0727308607
2021-03-18,718937.6241014652,330352.81528608425,1057707.072474104
2021-03-19,721809.662547291,331826.9758283671,1062124.2186946953
2021-03-22,727411.3746674254,335016.2658566298,1071129.48697812
2021-03-23,720734.5090781327,330827.2666972549,1059914.572578256
2021-03-24,715589.5960405744,328785.25503330736,1052745.2477235375
2021-03-25,716658.4119830213,329097.2256473486,1054095.254798571
2021-03-26,738170.7530871364,336017.4073865509,1082063.1851151425
2021-03-29,737173.4111886591,333323.0813050541,1077819.499030634
2021-03-30,736667.4508007418,332940.2054883434,1076888.3985595827
2021-03-31,741701.2089301167,336754.82383292296,1086158.5681040972
2021-04-01,748713.1828144622,342710.7161556404,1099869.168078063
2021-04-05,748713.1828144622,346383.51824835537,1104429.505482125
2021-04-06,748656.3337927959,344086.24873177684,1101525.8970008718
2021-04-07,748656.3337927959,344086.24873177684,1101525.8970008718
2021-04-08,750498.2457285563,346085.7210743645,1105667.4948099735
2021-04-09,750132.6184501112,345646.11787992914,1104792.3523183889
2021-04-12,748415.4594080267,343675.00264886237,1100798.3251020815
2021-04-13,747222.0085944465,343107.7668740329,1099019.1131881115
2021-04-14,742906.6941927213,341094.11524486914,1092632.1947036865
2021-04-15,753641.3294612952,344213.8652342251,1106174.1792140785
2021-04-16,750394.1266880245,343192.85720980424,1101981.7915680986
2021-04-19,730619.3719588249,338725.9229860439,1078624.9266204245
2021-04-20,714654.8018798177,336045.782037649,1060918.3470108123
2021-04-21,746762.1580539912,340356.71487644286,1095189.094703847
2021-04-22,726340.3894362561,336428.6637008855,1071918.5894508562
2021-04-23,746993.7001669977,339505.875830513,1094341.1923991041
2021-04-26,764481.1901062869,342427.1041147514,1113718.7637690972
2021-04-27,760856.4091029263,341193.3790206908,1108922.1831121503
2021-04-28,748529.8470393368,338470.67244157015,1094439.389996977
2021-04-29,754461.1852405986,339732.7678018345,1101348.6393417493
2021-04-30,733819.4376387801,334897.141432834,1076753.114609934
2021-05-03,722528.6627119282,333014.87724980764,1064246.7579493336
2021-05-04,708720.239114403,328250.43361771025,1045894.1749648217
2021-05-05,715411.2915962117,329935.4081678815,1054012.7430606496
2021-05-06,724135.7543900295,332404.8027356221,1064936.7148561159
2021-05-07,733374.0629682642,336849.67283269705,1078776.3418462542
2021-05-10,715557.338536782,322323.90821475803,1044693.4584136251
2021-05-11,716724.6911317891,322753.5494670976,1046278.3201525153
2021-05-12,692987.9775167832,322753.5494670976,1024899.416960927
2021-05-13,703691.9253492587,322753.5494670976,1034540.1224178795
2021-05-14,724503.7492613125,322753.5494670976,1053284.670457373
2021-05-17,720651.5173285186,322753.5494670976,1049815.0876457624
2021-05-18,714781.0884773035,322677.98686151946,1044433.9566783071
2021-05-19,732133.2503032299,327068.5394795217,1065514.029953075
2021-05-20,754907.1623383039,333529.66449762403,1094048.2289792886
2021-05-21,754069.0789124548,332282.35285424476,1091744.6684722807
2021-05-24,758069.010369451,338244.5259595585,1102750.2161448053
2021-05-25,758681.9422003744,339267.31965581677,1104572.216896242
2021-05-26,759002.7493792884,339866.04446654324,1105604.5648205548
2021-05-27,759829.0268300697,341562.3765765586,1108455.0186519497
2021-05-28,760824.2063723095,343857.45149617386,1112201.0266738595
2021-06-01,760528.4880003294,342759.8107704057,1110571.7961294667
2021-06-02,761088.3876779624,344880.2349073617,1113708.906146016
2021-06-03,760208.6683725484,339716.3555500587,1106504.8363603062
2021-06-04,767394.6082636147,346252.3018849946,1121092.3464733115
2021-06-07,767072.0351647151,344181.7449125003,1118230.9065611204
2021-06-08,765108.9506170992,342335.7161721975,1114170.695794451
2021-06-09,762831.9742259241,341163.25412959576,1110664.1072079043
2021-06-10,769304.9794200817,344506.07689784124,1120644.7554972728
2021-06-11,771249.8616882631,345628.6614909108,1123790.3070952252
2021-06-14,777682.9926462618,349819.6246014876,1134788.1360042116
2021-06-15,777506.9635893235,347000.70018459973,1131129.4726663667
2021-06-16,774778.6969923724,344855.3218952719,1126008.3991720828
2021-06-17,781646.5769356554,347674.25659723027,1135694.2125914851
2021-06-18,765119.0484922573,340164.51043591683,1111483.9114394304
2021-06-21,771914.2944180265,343248.5614645097,1121433.487589643
2021-06-22,775571.6207921635,345098.9793665018,1127025.097903105
2021-06-23,778521.2382089386,346833.7886162793,1131835.7516942886
2021-06-24,784098.1078635496,354659.5784820729,1146575.5585725291
2021-06-25,783516.411980008,353040.4374868397,1144041.2359858472
2021-06-28,795617.887402336,364567.10686499265,1169252.7475674553
2021-06-29,795617.887402336,368383.6387379416,1173991.5471582434
2021-06-30,795617.887402336,367998.13484279794,1173512.8859649485
2021-07-01,795499.1891321439,360403.64969818376,1163976.2801741785
2021-07-02,797578.3426889296,363294.9547394378,1169438.8986901431
2021-07-06,796875.6694949751,362215.5048928467,1167465.7235960609
2021-07-07,792239.7456559599,355276.40299235063,1154674.353454948
2021-07-08,784247.5018189225,349648.00400427287,1140487.4878428755
2021-07-09,800805.7689415471,357319.550987727,1164926.3744550287
2021-07-12,807781.7496085908,363333.50155281235,1178676.6445417448
2021-07-13,806478.6593810857,360596.3638976134,1174104.423637435
2021-07-14,804272.3996317473,358823.067436791,1169915.5007868698
2021-07-15,783763.7358979096,348260.13594230986,1138328.5278662504
2021-07-16,756018.2198167203,338005.69418599614,1100606.5886571112
2021-07-19,757051.2611871713,338314.0488255496,1101919.884935313
2021-07-20,775173.1360679849,344096.6787755009,1125421.6881210196
2021-07-21,803578.7846156469,357627.99304403074,1167806.9188032576
2021-07-22,797894.1784608754,353348.87954314344,1157373.810386945
2021-07-23,804327.8932859534,356471.46546464507,1167045.613848406
2021-07-26,803533.8317087153,356085.9615695013,1165851.7666414413
2021-07-27,791078.3803703769,347219.27661746845,1143624.211815469
2021-07-28,807994.7056805051,355045.0982711712,1168577.145308976
2021-07-29,818315.565523331,363796.06728679605,1188738.462671955
2021-07-30,819826.2543011758,367419.8531724062,1194598.5684131284
2021-08-02,820474.5613677877,370581.02961565746,1199107.555015957
2021-08-03,820474.5613677877,373510.88147028605,1202745.4077136354
2021-08-04,820474.5613677877,379833.20256887947,1210595.5223287388
2021-08-05,820406.9094661212,378136.9679468971,1208428.4594533374
2021-08-06,819498.7011601694,376055.2175093051,1205025.658157601
2021-08-09,817299.8920726939,374204.81550126756,1200747.707722184
2021-08-10,804925.3531797578,367651.14597311965,1181464.9854553947
2021-08-11,802088.1644631089,366571.70804699446,1177569.3349027315
2021-08-12,786252.0959038705,360596.3638976134,1155887.0010619473
2021-08-13,797542.1929645517,363911.71964738576,1170172.1463818036
2021-08-16,791827.3185975775,362099.86445272283,1162775.2494292478
2021-08-17,753528.8423159138,352269.42969655234,1116075.0631240848
2021-08-18,722220.9903204932,345330.31587559043,1079261.1205845457
2021-08-19,740043.8319329771,349069.75412179023,1099956.663540899
2021-08-20,753220.8644370659,352153.7892564286,1115654.0922044073
2021-08-23,798626.8670304486,364721.306038957,1172154.3013584232
2021-08-24,799006.507358417,364875.4773985007,1172687.6583116294
2021-08-25,808867.9843275724,368923.3418070497,1186595.6108529903
2021-08-26,808379.53105829,368537.83791190595,1185677.0153315077
2021-08-27,821087.3963742751,378638.09638820996,1209663.5788695144
2021-08-30,822331.0771807055,380334.390612522,1212889.9275902656
2021-08-31,820421.0880360211,375746.81916137645,1205473.49965313
2021-09-01,817737.6967978061,373472.29094853636,1200232.4848705817
2021-09-02,820159.9422737359,374783.0494897956,1204041.6286512981
2021-09-03,826239.3831837012,378406.80756098515,1214016.629628471
2021-09-07,823356.1852226496,376594.93647236767,1209170.1138405588
2021-09-08,807378.4997914026,369578.66942232684,1186067.7675054264
2021-09-09,814282.015580907,371891.72855458694,1195157.5562273753
2021-09-10,824964.2578892508,375901.0342292953,1209756.869531621
2021-09-13,833539.5726426754,380835.51905383496,1223607.2895494862
2021-09-14,833539.5726426754,380835.51905383496,1223607.2895494862
2021-09-15,836416.5632471199,383611.14392007876,1229644.8601513891
2021-09-16,836437.8110354737,385461.60553044593,1231961.624370354
2021-09-17,836309.452413597,376517.79913724336,1220740.932093028
2021-09-20,826713.5503739291,363217.8054838475,1195584.2614038663
2021-09-21,827978.9196610558,364374.34895718785,1198159.9623349244
2021-09-22,838116.172233344,374628.8344218767,1220022.7527659186
2021-09-23,840856.9016146665,381722.17920471204,1231298.697308541
2021-09-24,840620.9439205939,381143.90150780894,1230368.1587910773
2021-09-27,840085.2944943479,380141.60091680806,1228641.2091232962
2021-09-28,828714.8911906545,359092.89115692454,1192265.1025501594
2021-09-29,818163.7259675396,350958.6870492477,1172662.1630531715
2021-09-30,817507.9774394743,350650.3045952737,1171688.647905448
2021-10-01,817721.0210836853,350765.94106190884,1172024.1096449476
2021-10-04,795091.8160316007,339007.994776997,1137043.4415979348
2021-10-05,812675.415193995,345291.7690622158,1160682.6831900654
2021-10-06,816506.7106626304,346872.36324407445,1166095.9551158033
2021-10-07,824020.5653550321,351999.56226804375,1179229.635534821
2021-10-08,818484.4235518298,347913.2106484499,1169169.5871700738
2021-10-11,810366.4245919657,344250.9216578404,1157310.6798335584
2021-10-12,794507.6960724576,339123.6471375867,1136660.943162218
2021-10-13,803676.0540665606,341436.7062698469,1147790.6032421684
2021-10-14,850415.2206932756,354543.9261214832,1206161.6735605015
2021-10-15,855171.8872908616,357589.4462306562,1214227.3241866976
2021-10-18,858300.3531657736,361521.61854372895,1221927.4185515475
2021-10-19,860724.8954062402,367574.0523463705,1231626.135510575
2021-10-20,860605.1388424315,366687.40808944794,1230417.3720915343
2021-10-21,861156.1734720708,372045.9396490172,1237567.0960903103
2021-10-22,860472.7404465313,366109.12641905615,1229580.1012073522
2021-10-25,863815.8633291357,370002.77973317483,1237425.7031703175
2021-10-26,863554.2773576841,369617.244050122,1236711.4003407615
2021-10-27,860772.6735206627,366263.3693013956,1230041.7571778279
2021-10-28,878499.7168167898,377481.5966232448,1259937.0615612115
2021-10-29,878499.7168167898,379987.4017428438,1263048.3963202673
2021-11-01,878499.7168167898,388892.61364080803,1274105.559185082
2021-11-02,878499.7168167898,396063.03615643794,1283008.7195448014
2021-11-03,878499.7168167898,403194.8959647388,1291863.9984907676
2021-11-04,878499.7168167898,424050.8438433288,1317759.801424595
2021-11-05,878499.7168167898,431105.61002488044,1326519.3570125352
2021-11-08,878499.7168167898,441244.4629964228,1339108.2712184265
2021-11-09,878463.1933299593,440704.7440333602,1338405.2332300413
2021-11-10,875191.882455949,419694.6247952264,1309371.6376292647
2021-11-11,885554.9431969298,433851.97467019747,1336283.8007466253
2021-11-12,886339.0828021115,438561.37783616036,1342837.4842402027
2021-11-15,886276.9476052262,438148.27732517855,1342268.594492565
2021-11-16,887471.5645800555,446272.7662095635,1353432.325580418
2021-11-17,887330.764985116,441783.61973031925,1347731.5598537647
2021-11-18,894733.0366345489,451312.6367265126,1366230.2614779393
2021-11-19,894733.0366345489,453047.72302617144,1368384.632650648
2021-11-22,894595.3848592399,444289.83436430595,1357386.415212584
2021-11-23,893143.760404642,442389.5356790441,1353719.475971846
2021-11-24,897631.8061580714,448283.1847222287,1365079.5697186422
2021-11-26,887066.5295452246,433108.3557124933,1336721.9234837084
2021-11-29,915423.6662807812,452496.91666755837,1386336.115750621
2021-11-30,909739.1629391044,442196.74295051704,1368427.0461146603
2021-12-01,904597.8349848688,438038.1177566472,1358632.8554933476
2021-12-02,905032.760932741,438285.9718182018,1359332.3276419274
2021-12-03,903535.7643144749,437404.69810860255,1356889.7962422494
2021-12-06,901991.9176885005,436495.84405607934,1354370.82337737
2021-12-07,945583.7401255481,462356.3754668698,1425742.339483813
2021-12-08,945472.7429392994,458705.34587335936,1421109.0642830567
2021-12-09,937846.5504064683,450311.82453195786,1403818.573249341
2021-12-10,943202.1260027087,453290.7474939696,1412340.9517705147
2021-12-13,928119.72197368,444073.60052732285,1387312.232769112
2021-12-14,924349.8565642869,442636.725401413,1382132.7378153387
2021-12-15,954503.1519415891,454201.9143960314,1423650.7775426959
2021-12-16,938303.7992918066,438623.9542105582,1389718.1500501018
2021-12-17,937381.7128941698,438150.82963261235,1388300.2006733655
2021-12-20,932468.9546847235,435680.08460430894,1380807.633195097
2021-12-21,962706.8095931732,446133.3662716353,1421021.2324574154
2021-12-22,965308.5875647856,449428.50633622863,1427455.9842178354
2021-12-23,967837.389403844,452986.5194771028,1434151.4052434852
2021-12-27,974064.7269722245,462766.7796035953,1451903.8373169412
2021-12-28,972870.3499048359,458437.511360131,1445452.660790048
2021-12-29,973704.0113343138,459278.81537811144,1447248.1188805723
2021-12-30,969416.0928626073,454651.6152842161,1437640.7606768766
2021-12-31,968352.352601978,454038.18517063034,1435921.0176990195
2022-01-03,980808.0109756667,461226.7159554291,1456096.5908349175
2022-01-04,978036.9703647458,459441.2510988878,1451372.5159816921
2022-01-05,958675.2043806076,447086.8881996903,1418517.6184219792
2022-01-06,965043.9164592122,449788.4322416856,1427601.4375118578
2022-01-07,943309.1135329987,439642.49813658925,1395428.9372134493
2022-01-10,944706.3504772886,440118.09684595023,1397273.715612751
2022-01-11,960550.7536351187,445904.4499098606,1418690.5022901907
2022-01-12,966073.627651047,448185.3602102157,1426489.6598952394
2022-01-13,954655.0622568445,440528.30216786393,1406644.1011756356
2022-01-14,972681.1781242443,448049.8721287492,1432197.0670902575
2022-01-18,954164.0512998402,433171.5434044104,1396900.7803671462
2022-01-19,938260.2471366288,424147.3664883299,1371335.2248130217
2022-01-20,914025.9808190546,415625.74543398357,1338993.7195082011
2022-01-21,897841.7647418899,415650.4190893474,1324625.67603629
2022-01-24,909768.9546772436,415675.0942094648,1335268.6287864605
2022-01-25,877273.3598418061,415699.7707944226,1306388.1949377244
2022-01-26,893410.802989743,415724.44884430786,1320777.055079818
2022-01-27,890542.9762866157,415749.12835920753,1318256.7415961244
2022-01-28,892845.4670922152,415773.8093392085,1320336.5122968042
2022-01-31,898965.6383269535,415798.49178439786,1325812.912670799
2022-02-01,899019.0054934192,415738.5083871578,1325784.5136313974
2022-02-02,899072.3758280311,421729.26328763354,1333410.4359927832
2022-02-03,899107.6454850852,410068.70318671456,1318690.9477658095
2022-02-04,899491.0768839449,411533.47440218343,1320885.0586322392
2022-02-07,899525.5055735707,411466.37368835666,1320830.8062799075
2022-02-08,900713.0114133556,417039.33360286115,1328937.2601993782
2022-02-09,900766.4823127633,424753.4227486785,1338743.3282006525
2022-02-10,900801.8945478521,416765.875108174,1328670.409317667
2022-02-11,898310.9008326741,404809.3999244106,1311328.940561615
2022-02-14,898397.8019218234,404916.3784808185,1311541.587569436
2022-02-15,902847.2490777515,416111.99498942815,1329663.008456619
2022-02-16,902922.5554504447,416288.6163759442,1329953.4392609051
2022-02-17,901726.8175515991,407204.40285818046,1317397.8472602377
2022-02-18,900993.127813544,405065.81803950394,1314039.718903946
2022-02-22,899976.4454036104,403310.1968535772,1310914.266701394
2022-02-23,897201.1764126343,398630.0828493053,1302524.6342359118
2022-02-24,901466.7699488454,405599.8948081394,1315136.7419654967
2022-02-25,903247.8078797157,405623.9732780852,1316751.80872708
2022-02-28,902627.1023929792,405648.0531774512,1316230.022560186
2022-03-01,896911.6247272122,405672.1345063224,1311175.3692933829
2022-03-02,904758.9953796578,405696.21726478357,1318187.7173570588
2022-03-03,902958.2537249906,405720.3014529196,1316616.046832797
2022-03-04,900350.6614089891,405744.38707081537,1314326.5151494772
2022-03-07,894122.548787302,405768.4741185558,1308815.7727557782
2022-03-08,896533.5529582141,405792.5625962257,1310991.3393360344
2022-03-09,901649.9681686132,405816.65250391,1315573.9385313867
2022-03-10,899624.9045476867,405840.74384169356,1313802.6955922868
2022-03-11,897714.1596992204,405864.8366096613,1312133.1649984387
2022-03-14,895117.5609392355,405888.9308078981,1309853.425244337
2022-03-15,898595.5679486657,405913.02643648896,1312978.3237887078
2022-03-16,902750.9361966844,405937.1234955187,1316705.8790975711
2022-03-17,903301.7089561961,405961.22198507225,1317226.3921633584
2022-03-18,904887.4766538279,405985.32190523454,1318667.7522131973
2022-03-21,904858.7563302577,406009.4232560905,1318672.6882040028
2022-03-22,905195.2492638351,406033.52603772504,1319002.5598310658
2022-03-23,903980.2200791822,406057.63025022316,1317952.0287823738
2022-03-24,908948.7384186105,406081.7358936698,1322403.0625833361
2022-03-25,908983.5128114136,406031.3952316023,1322370.3196449254
2022-03-28,909198.7341377477,407222.2507994938,1324068.2629665937
2022-03-29,909844.9602407352,412042.9576803221,1330741.5181554
2022-03-30,909750.5572333051,404987.1973957123,1321731.8331130575
2022-03-31,907487.9915207564,400708.1714463575,1314305.7431102858
2022-04-01,902934.3256115823,396562.9907474171,1305010.5559525057
2022-04-04,904937.3088005141,399376.41188840475,1310351.6701374822
2022-04-05,899623.570025644,390898.8274527415,1294899.651549141
2022-04-06,896494.7040084846,386906.35346133134,1287065.300249289
2022-04-07,896544.9549812733,386929.3221877114,1287139.064983883
2022-04-08,892945.3400572721,386952.29227763176,1283965.509863239
2022-04-11,889422.0929971433,386975.2637311733,1280859.9017070741
2022-04-12,888885.2653548815,386998.236548417,1280411.3419997224
2022-04-13,893123.5430929025,387021.2107294439,1284211.2422314908
2022-04-14,888056.491581012,387044.1862743348,1279732.1012488953
2022-04-18,891587.2095099188,387067.1631831708,1282902.4820112865
2022-04-19,895667.8100547659,387090.14145603275,1286562.1004699967
2022-04-20,895338.2852906049,387113.12109300174,1286297.9887989548
2022-04-21,895391.4371189697,387136.1020941587,1286374.349981147
2022-04-22,895444.5921026971,387159.0844595846,1286450.7156965267
2022-04-25,895497.7502419744,387182.0681893605,1286527.0859453634
2022-04-26,895550.9115369887,387205.0532835673,1286603.4607279259
2022-04-27,895604.0759879275,387228.039742286,1286679.8400444833
2022-04-28,895657.2435949782,387251.02756559773,1286756.223895305
2022-04-29,895710.4143583282,387274.0167535834,1286832.6122806603
2022-05-02,895763.5882781647,387297.007306324,1286909.005200818
2022-05-03,895816.7653546752,387319.9992239006,1286985.4026560471
2022-05-04,895869.945588047,387342.9925063942,1287061.8046466175
2022-05-05,895913.978945268,387365.9871538859,1287130.0702982815
2022-05-06,895726.2280661778,387388.98316645663,1286992.116962453
2022-05-09,892993.376216502,387411.9805441875,1284589.7639922325
2022-05-10,894660.1522829571,387434.97928715945,1286101.804970779
2022-05-11,892650.5254423323,387457.97939545364,1284342.9158573295
2022-05-12,892976.6413999577,387480.98086915107,1284662.1618077978
2022-05-13,895964.8713198026,387503.9837083328,1287349.9184563141
2022-05-16,895430.6305577842,387526.98791307997,1286903.7000276437
2022-05-17,897163.5258397947,387549.99348347355,1288474.5765593085
2022-05-18,895457.4774101481,387573.00041959464,1286985.7927807653
2022-05-19,895349.7478823663,387596.0087215243,1286919.050774416
2022-05-20,895331.6068275793,387619.0183893437,1286932.0182413594
2022-05-23,895510.5700689619,387642.02942313376,1287120.353066857
2022-05-24,894913.9847903696,387665.04182297573,1286618.6764756895
2022-05-25,895428.347418573,387688.05558895064,1287105.4228901414
2022-05-26,896377.7004791063,387711.07072113955,1287979.186298104
2022-05-27,897364.5250052708,387734.0872196236,1288886.2901659163
2022-05-31,897293.5967824153,387757.105084484,1288852.3027397739
2022-06-01,896990.6693638337,387780.1243158017,1288611.905076377
2022-06-02,897808.9392281639,387803.1449136579,1289369.0493898322
2022-06-03,897601.7376363862,387826.1668781337,1289213.82339339
2022-06-06,897652.5672379141,387849.19020931027,1289288.172015946
2022-06-07,897784.557460344,387872.2149072687,1289434.7317700388
2022-06-08,897653.3655216976,387895.24097209016,1289347.1374964737
2022-06-09,896765.2662027121,387918.2684038558,1288586.1170126176
2022-06-10,894651.115175319,387941.29720264673,1286734.2679964553
2022-06-13,890058.2485991778,387964.3273685442,1282677.0831109881
2022-06-14,890512.26956713,387987.3589016292,1283110.165432721
2022-06-15,892039.1910344732,388010.39180198306,1284497.8196089943
2022-06-16,887323.233501753,388033.4260696869,1280331.1246778925
2022-06-17,887653.1946387241,388056.4617048218,1280653.8349372158
2022-06-21,889840.2513469469,388079.498707469,1282628.8231183798
2022-06-22,889295.3081250435,388102.53707770974,1282173.1258260142
2022-06-23,889006.7933235283,388125.5768156251,1281945.5771510531
2022-06-24,891244.2501740224,388148.6179212964,1283965.4120248337
2022-06-27,891285.1955377689,388171.6603948047,1284030.9907593122
2022-06-28,889980.831315271,388194.70423623134,1282899.6360559536
2022-06-29,888918.1843729315,388217.7494456574,1281983.3413242823
2022-06-30,888158.5189033414,388240.7960231642,1281336.613919005
2022-07-01,884431.3904927111,388263.84396883287,1278049.7072846289
2022-07-05,885295.7626932078,388286.8932827447,1278847.905626379
2022-07-06,886049.4303986726,388309.94396498083,1279547.610821222
2022-07-07,890381.0515478469,388332.9960156226,1283430.6581106023
2022-07-08,890784.1649836374,388356.0494347511,1283818.4751866923
2022-07-11,889242.6656031552,388379.1042224477,1282476.1528486286
2022-07-12,889387.8760320749,388402.1603787936,1282634.5145459997
2022-07-13,889896.5816174941,388425.21790387004,1283116.2831900937
2022-07-14,890953.181931147,388448.2767977583,1284085.52089332
2022-07-15,892201.931150784,388471.33706053963,1285225.7170994198
2022-07-18,892180.5521383308,388494.3986922953,1285235.869459122
2022-07-19,893021.4947059948,388517.46169310657,1286013.2395403723
2022-07-20,893383.3785231407,388540.5260630547,1286364.3880723438
2022-07-21,893636.3583614434,388563.59180222097,1286618.6453954985
2022-07-22,893386.4240667286,388586.6589106867,1286425.456801183
2022-07-25,893133.2809566591,388609.7273885331,1286229.4150245888
2022-07-26,891865.8334963552,388632.7972358416,1285130.9384256026
2022-07-27,896999.4346337245,388655.86845269334,1289727.5394426119
2022-07-28,897436.1367127327,388678.94103916973,1290145.2649119955
2022-07-29,897528.6373219222,388702.0149953521,1290256.7526816078
2022-08-01,897595.5882590191,388725.0903213216,1290345.5103895222
2022-08-02,897642.0976317258,388748.16701715975,1290416.0827694964
2022-08-03,897770.6186008435,388771.2450829478,1290559.6234062938
2022-08-04,897845.4182052705,388794.324518767,1290655.369349765
2022-08-05,897864.1583785552,388817.4053246988,1290701.2403992985
2022-08-08,897175.5313221635,388840.4875008244,1290117.7616018609
2022-08-09,893247.6228070979,388863.5710472252,1286652.2639698707
2022-08-10,898009.1577321675,388886.65596398263,1290917.8513496863
2022-08-11,897907.8778785216,388909.74225117796,1290856.946334936
2022-08-12,900102.1863483712,388932.82990889257,1292838.4505595185
2022-08-15,900323.4402359001,388955.9189372078,1293064.5104535772
2022-08-16,900364.836877052,388979.009336205,1293130.551320811
2022-08-17,899549.6837295069,389002.1011059656,1292434.5131520133
2022-08-18,901120.841484843,389025.1942465709,1293861.60099398
2022-08-19,899403.6869453827,389048.2887581024,1292363.046785164
2022-08-22,896015.6390250376,389071.3846406414,1289377.884038626
2022-08-23,896714.177917226,389094.4818942693,1290028.5995000226
2022-08-24,896923.7185188313,389117.5805190675,1290244.2501081743
2022-08-25,900436.8950748305,389140.68051511736,1293399.1798466572
2022-08-26,896731.9707607743,389163.78188250033,1290132.0959950094
2022-08-29,895154.6338520464,389186.8846212978,1288757.9493148588
2022-08-30,893809.5034698653,389209.9887315912,1287590.4007998041
2022-08-31,892527.85535178,389233.0942134619,1286479.3348144586
2022-09-01,889464.4865043017,389256.20106699143,1283783.0561104016
2022-09-02,887867.499671357,389279.30929226114,1282391.4336399527
2022-09-06,885550.8813682384,389302.41888935247,1280359.5497092176
2022-09-07,889114.9936741778,389325.52985834685,1283559.8113663292
2022-09-08,892818.7919445081,389348.6421993257,1286884.3547351835
2022-09-09,897104.5725487833,389371.7559123706,1290726.6952452958
2022-09-12,897488.1561941247,389394.87099756283,1291097.2144837154
2022-09-13,891268.2911498772,389417.98745498393,1285592.582222418
2022-09-14,892482.3307139062,389441.10528471536,1286701.969730071
2022-09-15,890961.1876926838,389464.2244868386,1285377.8401307021
2022-09-16,891559.7993452556,389487.34506143513,1285939.6788458992
2022-09-19,892269.5300452692,389510.4670085864,1286600.3830066314
2022-09-20,890752.6533291243,389533.5903283739,1285280.0543897809
2022-09-21,889622.5079423828,389556.7150208791,1284303.806176228
2022-09-22,885322.4490018598,389579.8410861835,1280507.2564384432
2022-09-23,882534.6226675808,389602.9685243686,1278056.1566580362
2022-09-26,879224.9462370303,389626.0973355159,1275140.763452074
2022-09-27,881398.6522043418,389649.22751970694,1277103.9912244882
2022-09-28,884087.9537433858,389672.35907702317,1279525.951184331
2022-09-29,879253.4317836935,389695.4920075461,1275253.8931272838
2022-09-30,876309.0365960307,389718.62631135737,1272663.501183536
2022-10-03,883393.3469775643,389741.7619885384,1278995.7489415647
2022-10-04,891572.6073991712,389764.8990391707,1286302.186255129
2022-10-05,892942.2448149157,389788.0374633359,1287550.0367539767
2022-10-06,892395.5545683652,389811.17726111546,1287092.9134246965
2022-10-07,885365.6965712341,389834.318432591,1280867.6537318008
2022-10-10,881098.1314506228,389857.46097784396,1277100.0349126284
2022-10-11,877026.4397157418,389880.604896956,1273506.6883088674
2022-10-12,875441.1710559906,389903.7501900086,1272125.538503912
2022-10-13,881146.3957800183,389926.89685708337,1277230.8140933705
2022-10-14,874558.984751631,389950.04489826184,1271399.2125097944
2022-10-17,877642.5616847472,389973.19431362563,1274171.9857557658
2022-10-18,878165.7330319164,389996.3451032563,1274666.7427120775
2022-10-19,879249.1963619599,390019.4972672354,1275659.9986938904
2022-10-20,879868.3125542111,390042.65080564463,1276240.1221996327
2022-10-21,883395.1601913288,390065.8057185655,1279407.284704488
2022-10-24,883729.3742247298,390088.96200607956,1279733.9314355308
2022-10-25,885264.3592855099,390112.1196682685,1281128.9176966776
