date,basket_soxl,gld,tlt,portfolio
2022-01-24,909768.9546772436,77648.29830635982,56825.960168753125,688925.7216898587
2022-01-25,877273.3598418061,77896.55033950314,56734.17873490109,674673.964625481
2022-01-26,893410.802989743,76637.23828713587,56048.050269442196,677850.5967842953
2022-01-27,890542.9762866157,75648.75508739435,57077.25930491329,677233.8589856462
2022-01-28,892845.4670922152,75423.07265189553,57097.227726332734,677888.2833755033
2022-01-31,898965.6383269535,75869.91936053449,56802.01018578714,680732.2720860234
2022-02-01,899019.0054934192,75933.11044247416,56613.45900108365,680414.8319446864
2022-02-02,899072.3758280311,76208.44301378273,56805.18956307347,681419.099135139
2022-02-03,899107.6454850852,76100.119958392,56361.79428862544,680153.1062099802
2022-02-04,899491.0768839449,76217.47256802703,55530.90944775288,678519.8279365199
2022-02-07,899525.5055735707,76781.6786567741,55566.857625878794,679675.1906451024
2022-02-08,900713.0114133556,77016.39019515234,55195.325559572666,679737.9212614639
2022-02-09,900766.4823127633,77278.18272306072,55299.17385252662,680502.984834967
2022-02-10,900801.8945478521,76984.79149462841,54420.36063305645,677831.5974468701
2022-02-11,898310.9008326741,78451.72732537075,55227.29927931845,681422.052949554
2022-02-14,898397.8019218234,78871.49981495265,54540.195312338874,680570.7770864556
2022-02-15,902847.2490777515,78122.23277500196,53921.00945487558,679649.6111918199
2022-02-16,902922.5554504447,78925.66179401289,54240.581385328245,681960.0678549593
2022-02-17,901726.8175515991,80004.42338433239,54644.05449681466,684421.6095675775
2022-02-18,900993.127813544,79945.74369427834,55219.28974887147,685385.6406306352
2022-02-22,899976.4454036104,80112.75321019618,55363.11418885178,685594.0022669681
2022-02-23,897201.1764126343,80473.83969061585,54600.11099457459,683172.0598173235
2022-02-24,901466.7699488454,79954.77279715777,54636.051595989666,684193.5361068688
2022-02-25,903247.8078797157,79688.46932872865,54676.0135366832,684588.3280121261
2022-02-28,902627.1023929792,80514.4679453841,55874.43467598251,688770.472444687
2022-03-01,896911.6247272122,81976.88561376774,56520.46055805291,690522.7278989529
2022-03-02,904758.9953796578,81123.80645894706,54588.419656203674,687726.4458527861
2022-03-03,902958.2537249906,81606.77003046864,55144.427583870114,689178.1962528157
2022-03-04,900350.6614089891,82906.69634529314,56096.43372423465,692758.3483327536
2022-03-07,894122.548787302,84138.92740813029,55668.44000874709,691237.3964434923
2022-03-08,896533.5529582141,86440.88418793444,55108.436313201295,695243.0846804559
2022-03-09,901649.9681686132,83872.62348833629,54568.41571895218,691418.9455674045
2022-03-10,899624.9045476867,84134.4092457716,53784.41461767013,689095.1901416255
2022-03-11,897714.1596992204,83543.12216749444,53964.41785191256,687578.4049908703
2022-03-14,895117.5609392355,82283.8173369651,52704.42693969222,681003.2933448524
2022-03-15,898595.5679486657,80744.66132140365,52612.40020982674,679459.0638977409
2022-03-16,902750.9361966844,81250.18817146153,53128.42109894498,683511.6555711451
2022-03-17,903301.7089561961,81647.39106339894,52732.41578308046,683533.9575864495
2022-03-18,904887.4766538279,80929.72272397217,53376.418209812095,684470.5083920696
2022-03-21,904858.7563302577,81548.0903404146,52140.409008034374,682601.565045375
2022-03-22,905195.2492638351,80956.80371350229,51472.40261427203,680022.0550060932
2022-03-23,903980.2200791822,82062.6462933519,52600.4124326442,684289.7363142917
2022-03-24,908948.7384186105,82658.4510826229,52188.40605057397,686613.6378226574
2022-03-25,908983.5128114136,82319.92742937466,51464.39308382505,684234.7094546321
2022-03-28,909198.7341377477,80821.39289810839,51904.39209763895,682606.6880255664
2022-03-29,909844.9602407352,80857.50253915307,52296.4016456241,683916.7625632086
2022-03-30,909750.5572333051,81507.4693074843,52704.42693969222,686080.6486284146
2022-03-31,907487.9915207564,81539.06123753515,52832.4051624946,685442.2157889988
2022-04-01,902934.3256115823,81019.99434407709,53033.52942529304,682932.9731988647
2022-04-04,904937.3088005141,81412.67952502068,52664.95653811444,683661.2561432058
2022-04-05,899623.570025644,80902.64173444205,51475.12691536352,677442.9718024437
2022-04-06,896494.7040084846,81092.21452889619,51058.49211005876,675386.796379831
2022-04-07,896544.9549812733,81399.13903025562,50673.89968844178,675045.2751255786
2022-04-08,892945.3400572721,81909.18359130732,50125.056487963644,673055.0581157963
2022-04-11,889422.0929971433,82315.40926701597,49331.82458515605,670310.1530811992
2022-04-12,888885.2653548815,82947.32414869651,49263.73647319029,671083.7443338183
2022-04-13,893123.5430929025,83344.52072152573,49363.87786036566,673958.5746134595
2022-04-14,888056.491581012,83069.1876988523,48374.341429942884,668775.8290493841
2022-04-18,891587.2095099188,83326.46928623992,48133.99632347998,670245.0505315552
2022-04-19,895667.8100547659,82067.16400434572,47773.45096143661,668837.7487148315
2022-04-20,895338.2852906049,82468.87873953361,48734.92656971816,671781.3254150681
2022-04-21,895391.4371189697,82175.48751110132,48374.341429942884,670379.7189306375
2022-04-22,895444.5921026971,81376.56943261114,48069.90397939359,668171.8161950764
2022-04-25,895497.7502419744,79914.15176422747,48550.627340429324,666638.0583048719
2022-04-26,895550.9115369887,80036.02208485632,49039.38911812212,668079.2241975543
2022-04-27,895604.0759879275,79431.1881927059,48410.416044430945,665443.1379737146
2022-04-28,895657.2435949782,79859.98346605904,48482.53212529715,666442.328147684
2022-04-29,895710.4143583282,79850.96113365267,47853.56236641697,664917.6865592956
2022-05-02,895763.5882781647,78370.48480814528,47024.086793760696,660159.9534528003
2022-05-03,895816.7653546752,78578.10858652036,47341.08595733868,661342.8550158041
2022-05-04,895869.945588047,79349.94567548043,47601.9379052351,663441.5311976329
2022-05-05,895913.978945268,79047.53211464174,46297.7146286739,659721.2971903086
2022-05-06,895726.2280661778,79178.42476767696,45615.51658196337,658220.606667493
2022-05-09,892993.376216502,78031.96115489704,46016.81470389422,655840.4178347307
2022-05-10,894660.1522829571,77372.96528368638,46434.16834963994,656370.6594661208
2022-05-11,892650.5254423323,78004.88016536692,47329.06597913507,658832.2996478163
2022-05-12,892976.6413999577,76808.75919493932,47240.78593278008,656531.5134668064
2022-05-13,895964.8713198026,76185.87341613823,46542.518155921854,655001.9107678512
2022-05-16,895430.6305577842,76912.5713098093,46494.36579081003,656002.0079092848
2022-05-17,897163.5258397947,76429.6145087608,45932.54510529585,654505.8602533413
2022-05-18,895457.4774101481,76470.23554169109,46911.71943655575,656205.0856976006
2022-05-19,895349.7478823663,77594.13677866446,47024.086793760696,658527.1933581586
2022-05-20,895331.6068275793,77648.29830635982,47557.81398256814,659919.7467454192
2022-05-23,895510.5700689619,78009.39155725254,46775.269030400705,658767.6689802428
2022-05-24,894913.9847903696,78596.1672436441,47698.26394495799,661843.6659110035
2022-05-25,895428.347418573,78122.23277500196,47886.85490739339,661648.1757563046
2022-05-26,896377.7004791063,77977.79285672861,47670.16334508484,661274.4610049204
2022-05-27,897364.5250052708,78018.42066013199,47786.5548828348,662073.7315005267
2022-05-31,897293.5967824153,77246.58357117191,46775.269030400705,658139.8563951373
2022-06-01,896990.6693638337,77738.56992646473,46721.7954465569,658792.3167748849
2022-06-02,897808.9392281639,78695.46796662845,46745.93295311617,661001.0057954346
2022-06-03,897601.7376363862,77896.55033950314,46645.426936731616,659173.5652334985
2022-06-06,897652.5672379141,77553.51529436928,45785.11509804444,656461.497362092
2022-06-07,897784.557460344,78059.04169306229,46279.58166545551,658667.3843646867
2022-06-08,897653.3655216976,77986.82195960805,45869.54380757045,657475.7299978896
2022-06-09,896765.2662027121,77738.56992646473,46022.3063986201,656988.5635337355
2022-06-10,894651.115175319,78781.22142437469,45736.87986265781,657295.7298905519
2022-06-13,890058.2485991778,76700.42936907554,44301.6902979566,647871.3702151017
2022-06-14,890512.26956713,76086.57946362694,43742.90408513394,645568.1297268876
2022-06-15,892039.1910344732,77079.58082572714,44558.97266795842,650088.5170842386
2022-06-16,887323.233501753,77946.20047531287,44912.75818329902,650463.5020287081
2022-06-17,887653.1946387241,77305.26326122596,45057.47099262534,649767.4074486023
2022-06-21,889840.2513469469,77016.39019515234,44293.65188129954,648343.9783114401
2022-06-22,889295.3081250435,77323.31514787665,45511.755421184076,651639.5488840388
2022-06-23,889006.7933235283,76849.3806792345,45885.624902784424,651537.1643660875
2022-06-24,891244.2501740224,76772.64910252979,45250.44839709281,650845.1831970202
2022-06-27,891285.1955377689,76686.88887431048,44864.512056390544,649763.7210972941
2022-06-28,889980.831315271,76560.507161796,45073.55919100572,649455.3113822163
2022-06-29,888918.1843729315,76501.83424221503,45777.076681387385,650585.020512609
2022-06-30,888158.5189033414,76036.9293278172,46179.08654059278,650357.8918425343
2022-07-01,884431.3904927111,75973.73824587752,46653.183594454305,649732.3190893257
2022-07-05,885295.7626932078,74362.36249686184,47019.74391781596,648004.4692331036
2022-07-06,886049.4303986726,73184.29973219312,46230.24070383063,644220.5775772906
2022-07-07,890381.0515478469,73224.92121648829,45823.41158298641,645237.4168340111
2022-07-08,890784.1649836374,73256.51991701222,45315.86619203182,644240.2713482358
2022-07-11,889242.6656031552,72863.82796559557,46097.323886193684,644723.1360430045
2022-07-12,889387.8760320749,72593.01310528083,46371.21819471272,644949.6357590379
2022-07-13,889896.5816174941,72940.5658614085,46902.940396414066,647119.5489489295
2022-07-14,890953.181931147,71915.96579878435,46520.27009162836,644747.6467817947
2022-07-15,892201.931150784,71771.525880511,46782.093752690045,645672.617654476
2022-07-18,892180.5521383308,71839.23467344449,46294.690573959786,644602.5762363895
2022-07-19,893021.4947059948,72010.74835941002,46044.96265821011,644689.4569363988
2022-07-20,893383.3785231407,71333.70105291356,46165.80551357871,643882.1154197706
2022-07-21,893636.3583614434,72340.24968025187,46963.36561245378,647814.5939400474
2022-07-22,893386.4240667286,72520.79292046171,47752.86882643912,649962.3403773397
2022-07-25,893133.2809566591,72322.19147449301,47285.59980967794,648341.1919873469
2022-07-26,891865.8334963552,72236.43079490884,47321.85815940387,647704.2846417316
2022-07-27,896999.4346337245,72972.15779145935,47056.00274108633,650718.6903352356
2022-07-28,897436.1367127327,73861.34703868958,47430.62705250413,653484.3399263921
2022-07-29,897528.6373219222,74068.9780389026,47301.70931755756,653598.9968520963
2022-08-01,897595.5882590191,74488.74420937631,48440.90141404106,657185.7890435628
2022-08-02,897642.0976317258,74046.4084412581,47415.91923612996,653885.5904821475
2022-08-03,897770.6186008435,74226.95168146794,48162.46202610674,656097.5011505651
2022-08-04,897845.4182052705,75454.66458194639,48146.32694682803,658381.7592807821
2022-08-05,897864.1583785552,74606.09636764647,47000.274138678695,654016.5830155013
2022-08-08,897175.5313221635,75238.01124932701,47758.92025067833,656735.5527766192
2022-08-09,893247.6228070979,75468.20507671146,47573.29888534787,654961.3312876333
2022-08-10,898009.1577321675,75278.63273362219,47262.56755581247,655974.4790249792
2022-08-11,897907.8778785216,75080.03083628861,46160.8882282434,652876.2827619936
2022-08-12,900102.1863483712,75770.61863755013,46629.02099004037,656282.9512874734
2022-08-15,900323.4402359001,74795.67593257368,46588.6470656949,654464.6404826522
2022-08-16,900364.836877052,74664.77605770051,46782.35420212518,654710.5902354824
2022-08-17,899549.6837295069,74181.81925665202,46294.083490003715,652257.2360108476
2022-08-18,901120.841484843,73987.72875120405,46362.67355906264,652762.8476850868
2022-08-19,899403.6869453827,73446.09226010149,45616.11987756402,649168.8741084199
2022-08-22,896015.6390250376,72958.6172966943,45462.7724591464,646375.2411509883
2022-08-23,896714.177917226,73468.66185774599,45212.57478732462,647028.9726880167
2022-08-24,896923.7185188313,73685.31519036538,44881.69840429833,646720.8904943551
2022-08-25,900436.8950748305,73910.9976258642,45507.16346087047,650231.5659942963
2022-08-26,896731.9707607743,73012.77927575452,45850.19004681793,647739.0729482357
2022-08-29,895154.6338520464,73057.91847104352,45470.850653535366,646196.1848390137
2022-08-30,893809.5034698653,72448.57318700748,45583.8426158402,644734.7782146678
2022-08-31,892527.85535178,71888.88480925423,45148.01647552156,642057.9562275559
2022-09-01,889464.4865043017,71256.9699275737,44321.44562438366,637500.3945210617
2022-09-02,887867.499671357,71884.36709826042,44572.16703634226,638569.0736098255
2022-09-06,885550.8813682384,71464.60092778671,43468.160711456374,634064.7217696429
2022-09-07,889114.9936741778,72191.29837009292,44155.63356954498,638683.6983135098
2022-09-08,892818.7919445081,71757.98538574595,43702.70773994879,638424.2339187881
2022-09-09,897104.5725487833,72137.13684239755,43799.77061480089,641279.090380365
2022-09-12,897488.1561941247,72502.74148517591,43439.86832609009,641255.8007074812
2022-09-13,891268.2911498772,71559.38348841238,43540.96722009789,636968.482677113
2022-09-14,892482.3307139062,71284.05091710381,43690.57932007129,637360.5743520415
2022-09-15,890961.1876926838,69952.52590175538,43662.27983153858,634129.4722703001
2022-09-16,891559.7993452556,70340.69969081336,43298.345785571924,634234.3575673514
2022-09-19,892269.5300452692,70394.86844034665,43399.426211347054,634898.0358008506
2022-09-20,890752.6533291243,69993.15370515875,42966.73967058283,632418.6446403225
2022-09-21,889622.5079423828,70318.13009316886,43686.55466598184,634273.6007146132
2022-09-22,885322.4490018598,70277.50906023855,42570.43081274028,629562.4922361645
2022-09-23,882534.6226675808,69063.33665452515,42744.29975246868,626477.6995549167
2022-09-26,879224.9462370303,68259.90763551422,41927.43987690583,621513.9988213029
2022-09-27,881398.6522043418,68399.82939142887,40823.45154670819,620056.1928138365
2022-09-28,884087.9537433858,69821.63279735528,42190.296811908345,627235.9590177527
2022-09-29,879253.4317836935,69808.09275395509,41971.921325615556,624523.0152739685
2022-09-30,876309.0365960307,69812.60369447584,41430.0325985999,621898.8982669183
2022-10-03,883393.3469775643,71509.73335260263,42088.33464640918,629826.9275081446
2022-10-04,891572.6073991712,72534.33341522676,41970.79428987807,635099.550528326
2022-10-05,892942.2448149157,72132.61913140374,41569.48148806997,633983.7911942708
2022-10-06,892395.5545683652,72051.37661417827,41338.42495555277,633025.8289471547
2022-10-07,885365.6965712341,71261.48808993239,40937.119256911086,627440.239199123
2022-10-10,881098.1314506228,70178.2083372542,40300.70727380809,621966.7178360451
2022-10-11,877026.4397157418,70033.77518945391,40479.066835342615,620315.825677697
2022-10-12,875441.1710559906,70408.40848374684,40677.68036558636,620791.3406796975
2022-10-13,881146.3957800183,69920.93397170451,40288.56085924234,621478.7425208096
2022-10-14,874558.984751631,69049.79615976008,39956.15634834846,616106.6703528821
2022-10-17,877642.5616847472,69248.3976057288,39761.58262561583,617378.4792909829
2022-10-18,878165.7330319164,69397.34891588776,39854.81594668262,618116.6626611832
2022-10-19,879249.1963619599,68467.53818436235,39129.22039445695,615098.5483525392
2022-10-20,879868.3125542111,68359.20835849857,38460.38293022432,613543.9633025165
2022-10-21,883395.1601913288,69577.89215609759,37767.21996229469,615702.2715727458
2022-10-24,883729.3742247298,69352.20972059877,37455.09830632011,614670.3162819541
2022-10-25,885264.3592855099,69510.19013363717,38545.50538233663,618304.6479567788
2022-10-26,884856.035722697,69952.52590175538,39100.84845362683,620299.9387423864
2022-10-27,883491.9919748843,69844.20239499978,39510.26502122299,620486.4946216817
2022-10-28,887419.7919996381,69131.04544745863,39238.661247099844,620246.413147521
2022-10-31,886028.4550961332,68566.83935871157,38958.96459871048,617892.4188808893
2022-11-01,886705.9872516568,69266.45626285253,39323.05396724936,620386.1835957414
2022-11-02,884038.7315578714,68783.49223996609,39152.40039418379,617880.2616932221
2022-11-03,882569.751412572,68521.70016342259,38941.088296571805,616222.2834633652
2022-11-04,888720.1866730044,70625.06181636621,38286.84641868403,621295.6368570003
2022-11-07,890324.4260282633,70345.21785317204,37904.88832471731,620558.9643617366
2022-11-08,891712.0512019403,71970.1273264797,38319.37323832115,625218.1571195824
2022-11-09,891229.4266729248,71609.03407558698,38445.3388973066,624636.066519928
2022-11-10,896154.0726406841,73789.12730523535,39924.47149070346,634500.6202647188
2022-11-11,896466.7687563375,74276.60226864254,39778.19456413305,635193.2281010709
2022-11-14,896484.0763747259,74439.09362220169,39680.66903637527,635266.5878933029
2022-11-15,897420.8451702219,74700.88615011008,40322.699150566295,637736.0136291343
2022-11-16,896204.3308447555,74529.36524230661,41204.50706499606,639020.7297603528
2022-11-17,896596.3583013547,73987.72875120405,40769.69951874101,637126.4354541817
2022-11-18,896800.8187730819,73477.68419015236,40489.305812954335,635583.4209766525
2022-11-21,896161.6481660289,73066.94757392297,40659.969803997315,634947.7526796974
2022-11-22,897376.7519979394,73152.70780214225,41237.00121006769,637054.6589274955
2022-11-23,897857.2282338361,73608.58406502553,41956.25221405352,639870.6782516731
2022-11-25,897715.0362429133,73671.77469560031,41814.02503942722,639578.8255272622
2022-11-28,897335.2652518708,73089.51040109439,41931.887406169044,638610.296027469
2022-11-29,897341.5699129674,73450.60365198711,41440.18112922596,638089.4049365062
2022-11-30,898280.6852175479,74389.44348639196,41744.94343125253,641001.611852487
2022-12-01,898211.5135245549,75757.07814278509,43078.525041686364,646769.1978303953
2022-12-02,898085.0704599873,75495.28606624158,43620.258446129796,647543.5654936126
2022-12-05,897970.0857597674,74199.87069193782,43009.28100777304,643588.0935778827
2022-12-06,897690.9165485331,74402.98352979215,43563.24038224604,645191.3620912929
2022-12-07,897736.3056994133,75075.51989576787,44589.69291560457,648965.5417879104
2022-12-08,898140.1640066874,75138.71052634266,44467.491461273436,648965.9614489647
2022-12-09,898090.1305798857,75405.01444613666,43310.69819196364,646623.6583167345
2022-12-12,898369.5814383143,74782.12866733555,43449.18247143487,645923.5458203766
2022-12-13,898623.3112763749,76059.49215498863,43868.721998258006,649441.0711157192
2022-12-14,898451.0404158734,75874.43752289317,44056.09926632569,649475.3022013962
2022-12-15,892209.3004558068,74633.18412764966,44228.0063114909,644794.9473161756
2022-12-16,891439.9304293351,75283.14367414294,43733.94083620994,644461.2551423239
2022-12-19,889834.6698114573,75071.00850388224,42998.99136090757,641560.0919580807
2022-12-20,888640.1684118647,76316.77329101138,42235.44690534972,641492.0617152259
2022-12-21,893260.1736747627,76190.39157849691,42341.610357009806,643575.0974218694
2022-12-22,887236.006114002,75269.60363074276,42333.45260715701,639151.1161573287
2022-12-23,887229.0885465122,75495.28606624158,41712.81438893453,638057.7862955934
2022-12-27,884449.945081824,76131.71188844286,40888.03542991034,635997.3150613668
2022-12-28,881663.4187722693,75788.67729467388,40647.13012038969,633528.1696788237
2022-12-29,888356.0525237835,76212.96117614141,41108.51724181671,638427.6681187996
2022-12-30,888399.7959881455,76569.53626467544,40651.223438421126,637998.837926026
2023-01-03,886823.2622840231,77210.47393012723,41427.008543885786,640822.7306457665
2023-01-04,891835.2894038268,77937.17137243344,41994.54869899549,645974.8006314146
2023-01-05,890067.9421124617,76966.73960797772,42170.12618701836,644147.2116321234
2023-01-06,896817.7484515241,78406.59490055482,42945.91508083845,651890.1832329321
2023-01-09,898578.5240537048,78582.62674887905,43174.558430953046,653659.913260801
2023-01-10,899440.4538822159,78871.49981495265,42460.025350098535,652269.8596874317
2023-01-11,900011.281362856,78817.33151678422,43150.066713161985,654591.5171042357
2023-01-12,900383.3869066478,79729.09036165895,43999.341178332645,658937.0384831073
2023-01-13,900587.436189218,80685.98208271447,43586.95880198697,659325.1551167212
2023-01-17,900776.16810196,80157.8856350121,43305.23159509241,657642.1165370805
2023-01-18,900754.5528561157,79927.69225899254,44354.579054432426,660542.9831852426
2023-01-19,895843.1851131277,81196.02619240129,44076.93095923649,659668.8577049529
2023-01-20,905304.7957081135,80925.20456161349,43362.379883693735,661051.5256733687
2023-01-23,912846.3874594535,81078.67403413114,43158.224463014776,663916.0227325018
2023-01-24,912906.0899337742,81372.05849209038,43778.85557807085,666378.7535647304
2023-01-25,913478.0815884707,81746.69223774817,43885.023291630765,667582.7765106361
2023-01-26,916776.4249426879,81006.45384931203,43680.864082596396,667129.5791892121
2023-01-27,915734.8448867319,80893.61263156262,43570.610627715876,666146.6580802968
2023-01-30,902130.4855800866,80685.98208271447,43411.384628775086,659438.9257349712
2023-01-31,916149.3834681365,80979.37331114677,43758.450075144814,667057.8010695586
2023-02-01,955744.5622419792,81999.45521141223,44284.475063838734,687469.878098313
2023-02-02,955893.8404402722,80297.80784229163,44341.778675012276,684878.3492628054
2023-02-03,955929.3815507363,78293.75368280541,43678.62042909883,679472.4136619685
2023-02-06,951126.408588457,78456.24503636458,43355.23362473811,676658.5871094657
2023-02-07,968906.3448141442,78528.4584507106,43007.272232311516,683347.8456074805
2023-02-08,963851.2461788361,78722.54895615856,43211.9513931273,682135.5817661553
2023-02-09,964911.4795917469,78099.66317735746,42802.60017466215,680269.501102977
2023-02-10,957502.9629891784,78248.61448751643,42323.64029307448,675822.0906360467
2023-02-13,967270.1780629829,77851.41114421414,42679.774115231114,680486.5932228086
2023-02-14,980068.6388551627,77910.0908342682,42581.53685019878,685790.705702442
2023-02-15,981695.478104566,77133.7423534225,42184.46227101694,683951.5639183137
2023-02-16,973605.3869194617,77070.55172284771,41586.790483984485,678484.3233221351
2023-02-17,964208.8143511273,77300.74555023215,41910.188179867044,675834.186997503
2023-02-21,937117.9862044611,77011.87203279365,41095.56485463533,661122.7112289532
2023-02-22,932773.3098313475,76578.56581891976,41472.18373518183,659710.7296186476
2023-02-23,963565.2192994634,76537.94433462458,41877.44873878196,674182.9304551794
2023-02-24,951465.3193489511,75987.27874064259,41333.001924768876,666342.62998201
2023-02-27,955792.5995213251,76285.17459048746,41447.61625028237,669063.3879746618
2023-02-28,958895.4150070853,76632.72734661512,41635.911247450575,671570.5675709115
2023-03-01,959525.5756033808,77075.06311473333,41188.61065210882,671175.2003572596
2023-03-02,965006.2324686169,77029.9306899174,40823.39377428804,672315.1530790086
2023-03-03,974892.2153761685,77855.92885520795,41812.38468153031,681055.7121991401
2023-03-06,970371.1219465577,77463.2369037913,41488.19569290938,677435.6371249377
2023-03-07,961535.0165031509,76109.14229079837,41742.60601595832,672170.3074800541
2023-03-08,990979.446341425,76073.03219838881,41783.65521465743,684926.1820527674
2023-03-09,978005.4332630634,76822.29968970439,41886.24245880091,680906.4890840342
2023-03-10,958345.9532086782,78478.807863536,43330.734803780644,679730.0908191884
2023-03-13,957472.1170664481,80279.75640700583,43429.23251824811,682663.9420155145
2023-03-14,995484.5925182414,79814.85104124312,42715.18339979852,696026.9301325959
2023-03-15,987662.6136900923,80437.73682004421,43540.027707953705,696283.6549225597
2023-03-16,1027552.6746310997,80600.22817360338,43199.41477795328,712673.3735378222
2023-03-17,1027249.3748158846,82947.32414869651,43847.788966839726,718489.1941458744
2023-03-20,1031383.7728694568,82978.91607874738,43462.05861796343,719112.5305989562
2023-03-21,1032154.3435004881,81412.67952502068,43088.61579989227,715662.2981590144
2023-03-22,1029229.6349567231,82798.37283853754,43663.13599986353,718514.6347282905
2023-03-23,1048014.0716120311,83836.51339592674,43663.13599986353,728338.6067942738
2023-03-24,1048023.8403296911,82893.15585052808,43847.788966839726,727350.3576776725
2023-03-27,1043190.5708771206,82125.8369239267,42817.770643942,720755.9493518044
2023-03-28,1037548.3241496998,82798.37283853754,42895.7435222877,719690.2824557713
2023-03-29,1073782.2364342958,82387.62945183508,42809.57690471272,734348.0254827029
2023-03-30,1078655.5127156468,83132.37878079196,43006.55670668154,738307.2436764116
2023-03-31,1078823.9884338232,82699.0721155532,43650.83047437014,739680.0562990427
2023-04-03,1078842.2186195,83294.87013435112,43856.12050749741,741325.1657330083
2023-04-04,1071401.1140228726,84847.56664467763,44074.16688041308,741390.820038602
2023-04-05,1058463.6333029505,84779.86462221721,44534.939814717625,737149.7304784522
2023-04-06,1052520.7906094948,84175.03704917498,44650.13944114353,733942.721487664
2023-04-10,1075268.821261211,83552.15172173874,43930.165808361315,740446.6063632389
2023-04-11,1070326.999061709,84080.24771807625,44020.68571985844,739481.4237969493
2023-04-12,1045638.4480226887,84490.9911047787,43975.423869932165,729385.87912164
2023-04-13,1058135.4127549331,85632.94377703789,43629.847247242535,735588.9365693196
2023-04-14,1055249.0811999475,84116.3578104858,43230.778098932,730565.2973290893
2023-04-17,1055290.1729928285,83741.72406482801,42716.52021571739,728344.492999714
2023-04-18,1061202.1594845494,84066.70722331118,42868.730180420134,731911.2276686539
2023-04-19,1050449.0687151703,83664.99293948816,42827.59384954637,726479.3064833869
2023-04-20,1048662.6950001568,83994.48703849208,43193.74266280051,727407.9712452467
2023-04-21,1037865.3526639757,83163.9774813159,42951.0274664779,720609.6800577925
2023-04-24,1030541.4544161204,83416.74090634484,43366.54565402258,719179.398149772
2023-04-25,968758.0640283192,83841.02478781236,44004.23668062429,695266.4747404301
2023-04-26,977611.7473227323,83385.1485249291,43535.2155494813,696849.5015318859
2023-04-27,985594.7996031314,83389.65991681472,43103.24784915804,698940.9078297609
2023-04-28,1014678.5236050922,83412.22951445922,43798.524245867666,713692.6943192398
2023-05-01,1027943.6483721717,83037.59576880143,42535.59925237444,714819.9600497357
2023-05-02,1019269.1931793524,84639.94241493767,43595.59341107827,717079.702744547
2023-05-03,998933.061208729,85357.61120572932,43838.94126275604,710276.947978336
2023-05-04,986402.497257681,85957.92693552106,43405.874939360954,704518.7513285477
2023-05-05,1038295.1254479056,84612.86187677243,43261.516341266404,724183.9562391157
2023-05-08,1044393.1569834265,84716.67354027754,42655.2246250199,725081.4283385279
2023-05-09,1022804.1628856573,85316.98972143415,42502.62824806431,716300.4436206255
2023-05-10,1038452.0889299829,85195.1194008053,42915.068396830146,724134.4338272295
2023-05-11,1029204.5661119282,84463.91056661347,43368.756632954646,720355.3535389252
2023-05-12,1026740.5433030794,84319.47064834012,43005.80187686409,717913.6615955436
2023-05-15,1081141.1671782644,84500.02065902302,42560.36562593346,740256.847971653
2023-05-16,1080428.9969995236,83443.82144451007,42432.502947971385,737788.5269823628
2023-05-17,1095810.5958085698,83154.94837843646,42308.76626260624,743546.4569473998
2023-05-18,1100255.6196785932,82076.1863367521,41995.307317168365,742680.1337792126
2023-05-19,1100129.1542108434,82888.64445864246,41698.341450596396,743047.4237550232
2023-05-22,1101644.890118546,82694.56117503245,41549.85638636049,742911.0238695664
2023-05-23,1096170.0263777724,82793.85512754373,41669.47086748411,741092.9059296605
2023-05-24,1079539.5770081214,82125.8369239267,41463.238007401655,732166.5076084047
2023-05-25,1169608.059709874,81335.94839968083,41360.13459983218,769335.838147496
2023-05-26,1169790.7413496764,81660.931558164,41694.2263495213,771004.800970615
2023-05-30,1169973.451522611,82166.45795685702,42110.78870252864,773233.5097158389
2023-05-31,1170029.7886030136,82292.84643984455,42477.87323957156,774620.6438688118
2023-06-01,1175405.868194997,82942.8064377027,42644.52678285792,778543.36004003
2023-06-02,1174922.1572034128,81719.61124821805,42177.221776720246,774829.714993487
2023-06-05,1170078.6099299092,82211.59715214599,42098.642287962895,773315.9172447218
2023-06-06,1177724.07111763,82301.86877225092,42346.76583519216,777539.5082501993
2023-06-07,1177077.0649695091,81313.37880203633,41718.17964729827,773640.3834096838
2023-06-08,1182908.3725252757,82387.62945183508,42206.157235419094,779474.9140193423
2023-06-09,1183978.480992943,82166.45795685702,42148.283003210396,779385.7756036755
2023-06-12,1196103.1186926535,82094.24499387584,42272.33033371998,784879.147249387
2023-06-13,1196289.938608335,81489.41065036054,41854.648048141564,782640.6562847355
2023-06-14,1196476.7877035083,81534.54984564953,42189.62106401029,783847.8333381175
2023-06-15,1196527.6749282158,82107.78548864089,42594.90785065409,786097.1830849746
2023-06-16,1193342.7225053615,81981.40377612643,42429.47510490186,783994.9457530021
2023-06-20,1187935.4332013591,81132.8355618265,42723.099168448854,781172.5712092639
2023-06-21,1162182.9687953398,81015.48295219147,42826.48480849713,770205.1403636324
2023-06-22,1168344.8870674982,80212.0543845454,42309.557081800194,769898.7682437912
2023-06-23,1147627.5146351787,80433.21865768553,42731.376251497386,762664.5412733657
2023-06-26,1152135.0102980742,80573.14086496507,42776.85877312688,764982.6983076262
2023-06-27,1197640.6956140758,80203.02483030109,42665.20315319649,783623.2178203792
2023-06-28,1191501.112727317,80017.96387909746,42847.172070357534,781240.540344489
