id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
110,2018-05-18,2018-09-21,closed,51331.70402631824,635.1821925369534,0.012374071825304875,28,63,87,time_soft
111,2018-05-23,2018-09-21,closed,53266.031075813604,659.1176943810351,0.0123740718253048,28,63,84,time_soft
112,2018-06-21,2018-09-18,closed,52500.597593995684,3985.6646057930475,0.07591655692408489,21,46,61,time_soft
113,2018-09-04,2018-10-09,closed,53976.797644494254,-1725.4427473190112,-0.03196637856664344,12,19,25,regime_bear
114,2018-09-18,2018-10-09,closed,54213.96389957772,-2555.59485826239,-0.04713905190545006,6,8,15,regime_bear
115,2018-09-21,2018-10-09,closed,54838.807051167234,-1606.7026426953112,-0.02929864322533823,5,7,12,regime_bear
116,2018-09-26,2019-03-15,closed,54348.990343305384,567.3923993103856,0.010439796502682888,43,82,116,time_soft
117,2019-02-06,2019-05-06,closed,52660.797641037694,8036.202445060523,0.1526031280391781,17,31,61,time_soft
118,2019-02-11,2019-05-09,closed,52698.93108113747,5516.283327063343,0.1046754310551431,20,31,61,time_soft
119,2019-02-14,2019-05-14,closed,52889.929938036585,3569.678353310912,0.06749258994090147,22,32,61,time_soft
120,2019-03-15,2019-06-27,closed,55985.546071066165,1308.7301875174849,0.023376215458472564,28,46,72,time_soft
121,2019-05-06,2019-08-01,closed,61047.18881894463,122.39500846413989,0.0020049245646206943,25,48,61,time_soft
122,2019-05-09,2019-08-07,closed,58358.70449181434,2136.8077776491027,0.036615065331836165,25,40,62,time_soft
123,2019-05-14,2019-08-09,closed,56486.09937963748,2147.579894061646,0.03801961752798638,24,42,61,time_soft
124,2019-06-27,2019-09-24,closed,57562.57473661081,854.8632734855119,0.01485102564291315,18,41,61,time_soft
125,2019-08-01,2019-10-25,closed,61034.291582376914,7664.949924042621,0.1255843186726821,20,47,60,time_soft
126,2019-08-07,2019-11-01,closed,58550.79368028566,7993.362211534861,0.13652013421342,20,39,61,time_soft
127,2019-08-12,2019-11-05,closed,58463.83906796159,6922.917788123184,0.11841367071491153,18,36,60,time_soft
128,2019-09-24,2019-12-18,closed,60651.0612437072,9274.946588806351,0.1529230717256191,22,41,60,time_soft
129,2019-10-25,2020-01-23,closed,66148.9181750645,8413.787478568516,0.12719463463183558,19,34,60,time_soft
130,2019-11-01,2020-01-31,closed,67156.84981784865,5040.614662527743,0.07505734226962014,20,34,61,time_soft
