id,opened,closed,status,budget,pnl,ret,n_buys,n_sells,hold_days,reason
129,2019-06-27,2019-09-24,closed,46178.144310493335,468.6270961098696,0.01014824443699832,13,38,61,time_soft
130,2019-07-02,2019-09-27,closed,40699.15870043525,732.2684217846171,0.017992225027904225,14,41,61,time_soft
131,2019-08-09,2019-11-04,closed,44040.92603091689,3781.4441756154642,0.08586204960724206,15,30,60,time_soft
132,2019-09-19,2019-12-13,closed,46452.207622674,4583.07519579161,0.09866216118336955,18,38,60,time_soft
133,2019-09-24,2019-12-18,closed,46366.72099458226,4177.839225674402,0.09010426305889871,16,31,60,time_soft
134,2019-09-27,2019-12-23,closed,46567.22487254244,3921.534247832488,0.08421232440983943,15,29,60,time_soft
135,2019-11-04,2020-02-03,closed,48948.88470802692,2544.2788744619675,0.051978280805338596,16,25,61,time_soft
136,2019-12-13,2020-04-13,closed,50926.82754411523,-5124.707279244143,-0.10062883408170044,22,44,81,regime_bear
137,2019-12-18,2020-03-10,closed,50934.406322851355,56.604308193402176,0.0011113177178234245,21,31,55,regime_bear
138,2019-12-23,2020-03-10,closed,50997.06858561798,56.673945876249945,0.0011113177178233523,21,31,52,regime_bear
139,2020-02-03,2020-03-10,closed,51578.95838767791,-2826.5996938342623,-0.0548014109278626,11,10,25,regime_bear
140,2020-04-08,2020-07-06,closed,49190.109301468445,4669.2500556950035,0.09492253873799819,15,35,60,time_soft
141,2020-05-08,2020-08-04,closed,49525.69531118391,5441.273430616668,0.10986768376350119,15,27,60,time_soft
142,2020-05-13,2020-08-10,closed,49294.8932418935,4571.5409893618025,0.0927386325177525,13,23,61,time_soft
143,2020-05-18,2020-08-12,closed,48684.46953752788,5379.530577910952,0.11049787805049824,14,25,60,time_soft
144,2020-07-06,2020-09-30,closed,52453.73447678249,5086.506706796617,0.09697129780241004,15,30,61,time_soft
145,2020-08-04,2020-10-29,closed,54513.202273104565,3937.9431243475865,0.07223833787307095,14,29,61,time_soft
146,2020-08-10,2020-11-04,closed,54446.277883749826,4252.485301393201,0.0781042426898829,13,30,61,time_soft
147,2020-08-13,2020-11-06,closed,55411.29689655391,3688.285232373784,0.06656197271937814,12,29,60,time_soft
148,2020-09-30,2020-12-28,closed,57478.45364307812,3885.8038386454846,0.06760452991263509,11,17,61,time_soft
149,2020-10-29,2021-01-28,closed,58198.59726940533,2797.70548039932,0.04807169951963873,12,16,61,time_soft
150,2020-11-04,2021-02-03,closed,58964.40434951189,3952.656562824188,0.06703462209835599,12,19,61,time_soft
151,2020-11-09,2021-02-08,closed,58961.233664038984,4724.868767096586,0.08013517481704811,12,18,61,time_soft
152,2020-12-28,2021-03-26,closed,61271.91110992219,5273.328898486476,0.08606437767260255,17,33,61,time_soft
