rules.ma_window,rules.exit_band,rules.mom_window,rules.trail_pct,rules.target_vol_annual,rules.cooldown_days,cagr,mdd,calmar,rec,uw,worst_year,expo,is_cagr,is_mdd,oos_cagr,oos_mdd,n_trades
200,0.0,20,0.25,0.5,5,0.11891361864094474,-0.6311894649257209,0.18839607637452985,448.0,3792,-0.3214616299486589,0.4310355135220624,0.052458459864565876,-0.6311894649257209,0.23762383805045473,-0.5108707735092615,315
200,0.0,20,0.25,0.5,20,0.13497408890297802,-0.6621968579903822,0.20382773985457114,646.0,3865,-0.28392573105180385,0.4019333951583844,0.04229819016348224,-0.6621968579903822,0.3104659040476456,-0.48509378887116916,265
200,0.0,20,0.35,0.25,5,0.10945863185298421,-0.46561821426241545,0.23508236684077605,323.0,1826,-0.13881518914836655,0.24400984056080957,0.08591647362197374,-0.46561821426241545,0.14776496779694281,-0.2958399459047746,259
200,0.0,20,0.35,0.25,20,0.10067830991357551,-0.46870901535834086,0.2147991752123739,340.0,1826,-0.14255000452157351,0.23113260576739092,0.09228525491574024,-0.46870901535834086,0.11087161082802521,-0.28363370908346697,219
200,0.0,20,0.35,0.35,5,0.12086636817088192,-0.5696196754850636,0.21218783931218196,346.0,1826,-0.2606767819411624,0.34074987284623465,0.09051214826169063,-0.5696196754850636,0.16999672743380279,-0.4180216690214389,307
200,0.0,20,0.35,0.35,20,0.1072430761025458,-0.5686551988867924,0.18859068959975464,346.0,1828,-0.23305023918996093,0.3224158583634542,0.09055467181038379,-0.5686551988867924,0.1306294050684793,-0.4070243956899622,265
200,0.0,20,0.35,0.5,5,0.15556149682716702,-0.6765924463043468,0.2299190564081348,524.0,1714,-0.3498003600282529,0.4574659021614181,0.11373658031009648,-0.6765924463043468,0.22360937853005525,-0.5371790927183093,304
200,0.0,20,0.35,0.5,20,0.14586968937204792,-0.6329039310449518,0.230476826287381,636.0,2950,-0.34610384759771384,0.4311287168067575,0.11328459984318817,-0.6329039310449518,0.19602929332416608,-0.5142729397834003,252
200,0.0,60,0.15,0.25,5,0.08534547377225787,-0.3776953342827939,0.2259638021060559,338.0,1785,-0.21384337269983045,0.2143151921527754,0.06499450301747123,-0.3776953342827939,0.11903887072934438,-0.3099891617239364,364
200,0.0,60,0.15,0.25,20,0.041001965430873755,-0.435640180138804,0.09411887906622772,420.0,1822,-0.19043773837012157,0.16849059236086916,0.03319077527062908,-0.435640180138804,0.05038685783461694,-0.31728126207953056,270
200,0.0,60,0.15,0.35,5,0.09750161323646123,-0.4873837883491805,0.20005099793472678,541.0,1819,-0.3180137858698818,0.2980961805603152,0.06279677025606634,-0.4873837883491805,0.15521480383652442,-0.40003303215344055,403
200,0.0,60,0.15,0.35,20,0.03367524651336584,-0.5130847994726531,0.0656329061940193,495.0,1990,-0.27794134647344093,0.23198107494498824,0.01783475047352545,-0.5130847994726531,0.05599660323469324,-0.4232142235885731,289
200,0.0,60,0.15,0.5,5,0.12643637728001256,-0.6188655312581378,0.20430347287717032,1588.0,2276,-0.4351065732444023,0.3974709050147951,0.0763670878917655,-0.6188655312581378,0.21124815863201274,-0.5061336195899009,381
200,0.0,60,0.15,0.5,20,0.04598370408651675,-0.6496321733381566,0.07078421601292921,2908.0,4314,-0.3268974133909671,0.3087238333059495,0.026208725066592775,-0.6496321733381566,0.072907479423866,-0.5133587197740341,273
200,0.0,60,0.25,0.25,5,0.11515429345351302,-0.4316953494530038,0.2667489784159679,343.0,2543,-0.18493269890414998,0.23624859470145626,0.08760506956578484,-0.4316953494530038,0.16106177487015416,-0.31370923512692594,260
200,0.0,60,0.25,0.25,20,0.1079583138660114,-0.49725120924498134,0.21711020880157067,416.0,3621,-0.19761803091946228,0.21554528789666477,0.048392049459618836,-0.49725120924498134,0.2178069443125279,-0.3243903484519495,213
200,0.0,60,0.25,0.35,5,0.12980085021255294,-0.5299701963298208,0.2449210372799396,340.0,2544,-0.26007949111036244,0.32644625766890306,0.0918819633091652,-0.5299701963298208,0.19354465555263634,-0.4106523791762855,316
200,0.0,60,0.25,0.35,20,0.11771695093485746,-0.5799580189145264,0.20297495179941027,420.0,3765,-0.28455811136535714,0.2963739203160581,0.03855213113101974,-0.5799580189145264,0.26696152746411306,-0.430149631158093,258
200,0.0,60,0.25,0.5,5,0.1728201061614787,-0.5710337580193128,0.3026442898243396,302.0,2550,-0.30086774482598766,0.43523781026841935,0.11927786107387028,-0.5710337580193128,0.26404837078976406,-0.537830438400023,294
200,0.0,60,0.25,0.5,20,0.15981904233815647,-0.6988496725675013,0.22868872750701572,650.0,3869,-0.3266700077227145,0.39463017717904464,0.037014335218496175,-0.6988496725675013,0.4049096115825408,-0.5158298374941557,239
200,0.0,60,0.35,0.25,5,0.12832191463564446,-0.4390806369089013,0.29225136307312993,319.0,1232,-0.1676694422734738,0.24521339812681106,0.0997009775673745,-0.4390806369089013,0.1762180088502252,-0.3315979680838723,229
200,0.0,60,0.35,0.25,20,0.10243606833328123,-0.4819202433576182,0.21255813538686852,346.0,1828,-0.16023751096042071,0.22923953151613158,0.07729646952971447,-0.4819202433576182,0.14380598563461744,-0.30763088494050417,197
200,0.0,60,0.35,0.35,5,0.14000634991930005,-0.5406707980417436,0.2589493466752584,323.0,1777,-0.2775968030953144,0.33863978067967243,0.10939669945015296,-0.5406707980417436,0.18949573105728157,-0.40673000755061284,278
200,0.0,60,0.35,0.35,20,0.10569268076711258,-0.5795761712754204,0.18236201901559262,448.0,1862,-0.2644819774955397,0.3159024304498516,0.07897670073717311,-0.5795761712754204,0.14795964069430645,-0.4141589651482117,237
200,0.0,60,0.35,0.5,5,0.18511997998886054,-0.6622810528560747,0.27951876199769576,518.0,1439,-0.40557037049006317,0.4527733466323159,0.1410932704646961,-0.6622810528560747,0.2571799041324323,-0.5387037332146625,264
200,0.0,60,0.35,0.5,20,0.14205348538035323,-0.7004886791926435,0.2027919787998268,650.0,2964,-0.3320484988532335,0.423865818501459,0.09478066596318135,-0.7004886791926435,0.22106406102069642,-0.49269281765532835,226
200,0.0,120,0.15,0.25,5,0.07272104191668016,-0.4319637522485784,0.16834987088183273,541.0,1784,-0.24513297194259387,0.2089636266215919,0.06355475707022351,-0.4319637522485784,0.08568888381573703,-0.29516708123028323,349
200,0.0,120,0.15,0.25,20,0.03728223711278433,-0.4211732508935042,0.08851995475422852,420.0,1785,-0.20569065757908234,0.1608795639052605,0.035134752599592645,-0.4211732508935042,0.03644004784683652,-0.3370814074233227,255
200,0.0,120,0.15,0.35,5,0.07789610601701868,-0.5638621040441043,0.13814743969906124,1760.0,2450,-0.35249019551033545,0.2913085136404741,0.060528858442504774,-0.5638621040441043,0.10270578521212181,-0.40046032735793236,384
200,0.0,120,0.15,0.35,20,0.0256659918826736,-0.5071064860184438,0.050612627900287026,495.0,2525,-0.27988700721299475,0.22104602279119068,0.018474873818910886,-0.5071064860184438,0.03213749838065949,-0.437889872681987,279
200,0.0,120,0.15,0.5,5,0.09615522343777072,-0.692393567410044,0.13887365215920097,1756.0,2444,-0.46059829583655565,0.3872525447569736,0.07399427915567158,-0.692393567410044,0.1269243159572131,-0.5060241989149263,368
200,0.0,120,0.15,0.5,20,0.02918716915914521,-0.6239244473927648,0.04677997357069691,437.0,2450,-0.3440407292494133,0.2938328160943116,0.024023350383066022,-0.6239244473927648,0.029399393680770602,-0.5324411466532237,263
200,0.0,120,0.25,0.25,5,0.12287376759633184,-0.398931726247566,0.3080070084976891,304.0,1553,-0.1708780378551651,0.23252782595466828,0.10398347108251405,-0.398931726247566,0.15236948289909424,-0.29371247143070656,240
200,0.0,120,0.25,0.25,20,0.08966349919168048,-0.4794933245724239,0.18699634509330376,413.0,2617,-0.20056100008700806,0.20669647258275306,0.05599999978529646,-0.4794933245724239,0.14750414712998405,-0.33383934782542246,208
200,0.0,120,0.25,0.35,5,0.1283944797134704,-0.513128379449604,0.2502190189737507,319.0,1554,-0.28382876745739205,0.3197741041188148,0.10470821382523465,-0.513128379449604,0.16476809941811532,-0.3904077926693872,295
200,0.0,120,0.25,0.35,20,0.09427365730606585,-0.5632614425529384,0.16737104687794335,420.0,2653,-0.26891203923294205,0.2854172745249035,0.049875185647461295,-0.5632614425529384,0.17114683056040914,-0.4309704766172967,250
200,0.0,120,0.25,0.5,5,0.1671744532127344,-0.5806578009277443,0.2879052911123073,420.0,1820,-0.37654816089618204,0.4267020205722118,0.1338871260315193,-0.5806578009277443,0.21848035547624756,-0.46202970921119946,274
200,0.0,120,0.25,0.5,20,0.12776012650309565,-0.6162669936320428,0.2073129468611099,1676.0,3780,-0.3235163343626205,0.3789050777992533,0.05694028259631101,-0.6162669936320428,0.25555230653528227,-0.5204221670667706,237
200,0.0,120,0.35,0.25,5,0.11171145286428596,-0.4087599544573478,0.27329353486348557,266.0,1818,-0.154594009017896,0.23668351297229112,0.10159245523394911,-0.4087599544573478,0.12501927215593578,-0.34095906998311976,212
200,0.0,120,0.35,0.25,20,0.09509645518232435,-0.46362084465428943,0.2051168671098803,323.0,1267,-0.16331754390885433,0.2195189607896328,0.09477811084977428,-0.46362084465428943,0.09074308825659161,-0.33835533329399536,183
200,0.0,120,0.35,0.35,5,0.11986179942606667,-0.5242123984962004,0.22865121040614889,322.0,1786,-0.2631558663107416,0.3265151996486617,0.11191085214086605,-0.5242123984962004,0.12713099661653748,-0.4630251767031013,258
200,0.0,120,0.35,0.35,20,0.09507784185477375,-0.5628644165541639,0.16891784070635865,345.0,1820,-0.244238034342649,0.30363779760261894,0.09772419132528865,-0.5628644165541639,0.08347641796572325,-0.44238492131774443,224
200,0.0,120,0.35,0.5,5,0.1604139501355153,-0.6194885863797845,0.2589457718227785,436.0,1439,-0.324494093707542,0.4386885904659298,0.15262482816304113,-0.6194885863797845,0.16417160596068325,-0.5363899057623438,251
200,0.0,120,0.35,0.5,20,0.13203540428050142,-0.6146721248480035,0.21480623399532103,304.0,1706,-0.3244940937075421,0.4069129088544427,0.12565887406919773,-0.6146721248480035,0.13345741184992188,-0.530051113859437,219
200,0.03,20,0.15,0.25,5,0.044624985966077446,-0.47776216125833937,0.09340418640216983,482.0,1862,-0.27587907654103017,0.20912970455075283,0.02360590326783729,-0.47776216125833937,0.08342673808136669,-0.3414493427412245,348
200,0.03,20,0.15,0.25,20,0.02788937170867989,-0.495604043772197,0.05627349505949382,1230.0,2015,-0.24268202305077158,0.17708847466570135,0.017667461443631183,-0.495604043772197,0.04649277914059602,-0.31125833363374766,278
200,0.03,20,0.15,0.35,5,0.035308728437869474,-0.6173384623244116,0.05719508923018428,1699.0,3898,-0.34865710293083507,0.29250758921316744,-0.00304571624981409,-0.6173384623244116,0.10780509306255515,-0.4243982634900575,386
200,0.03,20,0.15,0.35,20,0.01886156753491841,-0.5989522911866838,0.031490934774702384,1454.0,3484,-0.30467860126734525,0.24456485315181176,-0.0028282477627231684,-0.5989522911866838,0.05893216303349713,-0.3855337851323204,306
200,0.03,20,0.15,0.5,5,0.04151886410219996,-0.7535328230462043,0.05509894570266669,4249.0,6330,-0.40569514083544056,0.39029971784485257,-0.0077796474139076865,-0.7535328230462043,0.13611406597513565,-0.5208806020089229,370
200,0.03,20,0.15,0.5,20,0.021050621466123465,-0.6772661523317534,0.031081756254389026,1476.0,6120,-0.35627742912469096,0.32509659921271306,-0.002436528192645837,-0.6772661523317534,0.06454976767186804,-0.4691363337871185,290
200,0.03,20,0.25,0.25,5,0.08624396030677661,-0.43660733359733905,0.1975320927300664,346.0,3690,-0.23349092606262567,0.24477201984939337,0.04984871631128618,-0.43660733359733905,0.14944425408483775,-0.29242336370616917,243
200,0.03,20,0.25,0.25,20,0.09820480703304502,-0.4619538994366367,0.21258573020556384,404.0,2619,-0.241317715445577,0.2356729753762536,0.06095980227942577,-0.4619538994366367,0.1629984420544648,-0.2814594859731183,229
200,0.03,20,0.25,0.35,5,0.09018851431581143,-0.5941802494451693,0.15178645604600155,522.0,3855,-0.31745084214737773,0.34003302183688583,0.03689797774097725,-0.5941802494451693,0.18509582615457076,-0.4242956349903979,294
200,0.03,20,0.25,0.35,20,0.10405782071541747,-0.5490940929260631,0.189508177297819,417.0,3715,-0.3273809020976012,0.32879383034551374,0.049854058984867944,-0.5490940929260631,0.2006735984532162,-0.3783623679417024,280
200,0.03,20,0.25,0.5,5,0.10173358997411985,-0.7766363613027858,0.13099256620365365,1623.0,4956,-0.4664508358261046,0.4558539674379602,0.029488843301490375,-0.7766363613027858,0.23307942742529386,-0.5693274292391841,283
200,0.03,20,0.25,0.5,20,0.13320189381239245,-0.6936847951918249,0.19202077764376843,1728.0,3792,-0.44258581149385967,0.4393549351610236,0.054517285000752036,-0.6936847951918249,0.277791814315939,-0.5102484217852901,261
200,0.03,20,0.35,0.25,5,0.10239926752484307,-0.4739893774550167,0.21603705145177254,344.0,1822,-0.1926219290417337,0.25948811245944914,0.07584486035760896,-0.4739893774550167,0.14646599671967353,-0.35397652558938686,217
200,0.03,20,0.35,0.25,20,0.09247036839658418,-0.4755215375642122,0.19446094675385214,345.0,1826,-0.18278311770314448,0.2539584312951984,0.08332214437928243,-0.4755215375642122,0.10406909992090707,-0.353365612134503,212
200,0.03,20,0.35,0.35,5,0.10760491460858734,-0.5865645383241107,0.18344940339562332,462.0,2548,-0.2619352660038189,0.36305207084573915,0.06979612977771454,-0.5865645383241107,0.1713117169119236,-0.483386172134603,272
200,0.03,20,0.35,0.35,20,0.09503370966869151,-0.583664912826355,0.16282237904022304,449.0,2550,-0.24508132615565226,0.3536839999389111,0.07659553872093938,-0.583664912826355,0.12174799864400754,-0.48873449593834106,254
200,0.03,20,0.35,0.5,5,0.13143438661566686,-0.7520596174594576,0.17476591424981316,1600.0,4864,-0.40224210331179233,0.49009002774609284,0.07570811793603194,-0.7520596174594576,0.2276748606289989,-0.6009243232296781,271
200,0.03,20,0.35,0.5,20,0.12442948252612096,-0.6929776763740266,0.17955770693392667,525.0,3789,-0.39790236309650084,0.47538541066993695,0.09122802971655752,-0.6929776763740266,0.17598657832819664,-0.6088159631608896,248
200,0.03,60,0.15,0.25,5,0.07706208561153716,-0.41691586225084176,0.18483845924090064,470.0,1826,-0.18928029394895818,0.22053814829491125,0.051624554977171666,-0.41691586225084176,0.12042582266351998,-0.29309903944875715,347
200,0.03,60,0.15,0.25,20,0.039081109758090316,-0.5046499944034466,0.07744200969285378,1225.0,1820,-0.2436205751350008,0.17556666730950488,0.03014268522605823,-0.5046499944034466,0.0505292179777177,-0.31728126207953045,261
200,0.03,60,0.15,0.35,5,0.085169171708122,-0.5274034618306545,0.16148769940283256,482.0,1828,-0.27005079018209965,0.30639235303234963,0.04386328934542494,-0.5274034618306545,0.15596139290403332,-0.40035565588624,386
200,0.03,60,0.15,0.35,20,0.030809507050007623,-0.5967325694296155,0.05163034268341808,1588.0,2144,-0.3126105962518283,0.24152879267779973,0.013341404358013342,-0.5967325694296155,0.056179934166892265,-0.4232142235885732,282
200,0.03,60,0.15,0.5,5,0.107525052910451,-0.6552039788783217,0.16410927951708842,2022.0,3969,-0.38063396051744713,0.4098389590904644,0.04882703759337281,-0.6552039788783217,0.21022267316836052,-0.5194029382240762,367
200,0.03,60,0.15,0.5,20,0.0413326718017939,-0.6724183666260996,0.06146868356553542,1492.0,2010,-0.3292164623702978,0.32250146057865886,0.018983639657265128,-0.6724183666260996,0.07313595782357862,-0.5133587197740341,271
200,0.03,60,0.25,0.25,5,0.11327129297376382,-0.45572023291217234,0.24855445247609573,464.0,2550,-0.135243919816038,0.24809237355516311,0.07886993084302585,-0.45572023291217234,0.17241329055258348,-0.2845603648891931,229
200,0.03,60,0.25,0.25,20,0.12108252541237197,-0.49074783345560236,0.24673063670962947,413.0,2611,-0.17730955366086776,0.23185159847758632,0.06365951651133228,-0.49074783345560236,0.2263429497018008,-0.2722540590416834,203
200,0.03,60,0.25,0.35,5,0.12331362564274961,-0.5609521251370899,0.21982914426540992,471.0,3622,-0.19313273808726206,0.342947419708458,0.07515281588789025,-0.5609521251370899,0.2074492327475641,-0.38523941648884363,282
200,0.03,60,0.25,0.35,20,0.13209779558816703,-0.5805743792051759,0.22752949547827614,420.0,2619,-0.24587377438623292,0.3197932306995604,0.0547196257867284,-0.5805743792051759,0.27717374966327535,-0.37855525232384013,249
200,0.03,60,0.25,0.5,5,0.1636231138029851,-0.6492130250804891,0.25203301147985935,1748.0,3695,-0.23345049623142455,0.4601464097513495,0.09304858386548465,-0.6492130250804891,0.2902308627626735,-0.5100558983253336,266
200,0.03,60,0.25,0.5,20,0.1838026083740727,-0.6920076945415851,0.26560775237597795,1681.0,3745,-0.3422102972676181,0.4268179509905237,0.060995748551655904,-0.6920076945415851,0.42785913975876655,-0.4482264310100349,235
200,0.03,60,0.35,0.25,5,0.11913751719732502,-0.4918341039961731,0.24223110237644685,445.0,2544,-0.19262192922830046,0.2594051614366015,0.0768635334209613,-0.4918341039961731,0.1937256684397517,-0.3120650332401931,199
200,0.03,60,0.35,0.25,20,0.10476609035398132,-0.5035876520409261,0.20803943450437715,448.0,1821,-0.18278311770314448,0.24866677104928775,0.07546612808446662,-0.5035876520409261,0.15408227921413875,-0.2609287634016949,189
200,0.03,60,0.35,0.35,5,0.12772232164991904,-0.6042024622475795,0.21138993901945277,469.0,2548,-0.2579125244725211,0.35798037261368365,0.07999996292003497,-0.6042024622475795,0.21093242068646156,-0.3823727463264892,246
200,0.03,60,0.35,0.35,20,0.10777508106546141,-0.6127316150505062,0.17589280268585086,471.0,1826,-0.24508132615565237,0.3436513799832636,0.0712907172796835,-0.6127316150505062,0.16888660641494124,-0.389725491177794,227
200,0.03,60,0.35,0.5,5,0.1654316469744812,-0.6748128584947456,0.2451518889896336,369.0,2571,-0.34824958489039004,0.48208696410896074,0.0942895541065738,-0.6748128584947456,0.2932078548273038,-0.49756193769998935,238
200,0.03,60,0.35,0.5,20,0.14447923748229807,-0.684790478456466,0.21098312845698103,386.0,2571,-0.34824958489039004,0.462868880621381,0.08348397827990617,-0.684790478456466,0.2513651436718849,-0.47880058690203897,222
200,0.03,120,0.15,0.25,5,0.07589418530113212,-0.4523375169462335,0.16778220346059244,550.0,1777,-0.2629887614190085,0.2113419826693232,0.0626678626881858,-0.4523375169462335,0.0963205265971725,-0.2951670812302828,340
200,0.03,120,0.15,0.25,20,0.04124485022194113,-0.44005262011085267,0.09372708702779961,423.0,1785,-0.20569065757908256,0.16510150676490107,0.04014640702354111,-0.44005262011085267,0.03851025843165523,-0.33708140742332215,251
200,0.03,120,0.15,0.35,5,0.08174362241604416,-0.5861618644275073,0.13945571586422045,1771.0,2450,-0.37417557640887456,0.29467266755276633,0.057321455110093344,-0.5861618644275073,0.11979626504232299,-0.4004603273579318,374
200,0.03,120,0.15,0.35,20,0.029735770917771243,-0.5289134637205646,0.05622048398730352,496.0,1984,-0.2798870072129952,0.22762335422151664,0.023170257522188598,-0.5289134637205646,0.03505130209678886,-0.43788987268198765,277
200,0.03,120,0.15,0.5,5,0.09812974536359342,-0.7101895767640611,0.13817401518439074,1771.0,2450,-0.4861576697336111,0.392286755908995,0.06562880837579366,-0.7101895767640611,0.1485850281876897,-0.49033022235483714,360
200,0.03,120,0.15,0.5,20,0.03435534378713889,-0.6239244473927643,0.0550633076339642,437.0,1828,-0.3440407292494142,0.30211696832465074,0.029692432286213766,-0.6239244473927643,0.033626830789722284,-0.5324411466532243,258
200,0.03,120,0.25,0.25,5,0.13567645073660972,-0.34614167388096795,0.39196797431350744,239.0,972,-0.18608506835398364,0.24161764506102373,0.11806811282513796,-0.34614167388096795,0.16272961435193167,-0.24745317750722162,215
200,0.03,120,0.25,0.25,20,0.10041219487783404,-0.4255615781655717,0.23595221004365913,272.0,2617,-0.19622774357579176,0.2200082637663691,0.07006009078250242,-0.4255615781655717,0.15177690510878472,-0.2980520465568536,198
200,0.03,120,0.25,0.35,5,0.1424713906570323,-0.4850448084469101,0.29372830752115203,368.0,1552,-0.30298388428662215,0.3332542028615975,0.11700382310764645,-0.4850448084469101,0.182129578578605,-0.3335772523057695,274
200,0.03,120,0.25,0.35,20,0.10468418372413568,-0.5187849770422178,0.20178723046488037,1624.0,3688,-0.2704077120321643,0.3058634276047958,0.06369471582934261,-0.5187849770422178,0.1746826925448295,-0.3989739949627855,246
200,0.03,120,0.25,0.5,5,0.17945077932453146,-0.6055141243451012,0.29636101307895657,413.0,1553,-0.4069862320281701,0.4449172683841907,0.14441034688535304,-0.6055141243451012,0.2340187353102774,-0.4477081774459467,258
200,0.03,120,0.25,0.5,20,0.14086502444345972,-0.6796988965928012,0.2072462161548132,1700.0,3764,-0.3732724141447815,0.40474044811398635,0.07334008628578603,-0.6796988965928012,0.26144211611821033,-0.47916029655335257,227
200,0.03,120,0.35,0.25,5,0.12043525192800741,-0.3924042593003474,0.3069162708446187,259.0,1047,-0.1467503767926479,0.24949940813646238,0.10089522355588754,-0.3924042593003474,0.1511569033868292,-0.27910764585334813,187
200,0.03,120,0.35,0.25,20,0.09722330597560735,-0.44004690316999917,0.2209385074073524,319.0,1268,-0.14052114415266392,0.2365870546039311,0.09302880526866564,-0.44004690316999917,0.09981738535021001,-0.2717591103647786,171
200,0.03,120,0.35,0.35,5,0.12696483906021983,-0.5115728355429252,0.248185263639876,317.0,2275,-0.22970751672148604,0.34480045008407806,0.10634907035389873,-0.5115728355429252,0.15756812954386246,-0.3807312674431351,237
200,0.03,120,0.35,0.35,20,0.09239441745472332,-0.5427667300327552,0.17022859424185313,323.0,2550,-0.22970751672148593,0.32823072094777556,0.08799914149258625,-0.5427667300327552,0.09337312484850302,-0.37490201719679095,217
200,0.03,120,0.35,0.5,5,0.16039455389732482,-0.648801769162103,0.24721657911701883,447.0,2548,-0.32731970229160223,0.4641930212260845,0.13258435504432553,-0.648801769162103,0.20128564112454606,-0.46465312093906586,231
200,0.03,120,0.35,0.5,20,0.12360337162661295,-0.6783221012271154,0.1822192899258462,522.0,3786,-0.32731970229160223,0.4401118299681501,0.10530828262542058,-0.6783221012271154,0.14692161550357818,-0.45131359115180614,207
