baskets.count,baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.lot_tp_sell_frac,exit.basket_sl_pct,exit.max_hold_days,regime.bear_max_baskets,regime.ma_band,regime.cooldown_after_sl_days,costs.commission_pct,simple_annual,cagr,mdd,mdd_recover_days,max_underwater_days,sharpe,calmar,worst_year,avg_exposure,n_baskets_closed,basket_win_rate,n_trades,train_simple_annual,train_cagr,train_mdd,train_calmar,train_sharpe,test_simple_annual,test_cagr,test_mdd,test_calmar,test_sharpe
4,4,0.25,0.5,1.0,,40,1,0.02,20,0.001,7.003052884146209,0.23680695045450384,-0.500418775764818,767,1141,0.8207916682991826,0.47321755682044214,-0.33800162323485516,0.2930424976270308,431,0.7749419953596288,9819,0.34771504343234605,0.12660979657260563,-0.500418775764818,0.2530076861706494,0.55116093946352,2.7881710794650476,0.455780635110139,-0.3936586662133912,1.157806684390566,1.212604107325177
4,4,0.25,0.5,1.0,,60,0,0.0,20,0.001,4.529272959259196,0.21487035322679726,-0.46905512929408355,391,1247,0.80757866173205,0.4580918954029388,-0.3524736959461968,0.2334375195301772,313,0.6869009584664537,8227,0.4065384554505097,0.1362903854245321,-0.46905512929408355,0.2905636819911676,0.6008475309412382,1.5108250912727923,0.36047791281796515,-0.4022532164622501,0.8961467505177665,1.1095352987151763
4,4,0.25,0.5,1.0,,60,0,0.02,20,0.001,7.151842054562352,0.23787686161457477,-0.5288073380845226,703,1341,0.8370259136900028,0.449836536830647,-0.3823580243792081,0.2638914285260777,317,0.7476340694006309,9012,0.3033690673331013,0.11841410185608248,-0.5288073380845226,0.22392673725937517,0.5249119566258149,3.1640229807463385,0.4766304921568252,-0.25838906916868476,1.8446232794997428,1.3188504426012202
4,4,0.25,0.5,1.0,,60,1,0.0,20,0.001,7.153318899576911,0.23788737458675802,-0.4850049740338104,271,987,0.855544410133914,0.4904844018572365,-0.3005216890677739,0.27431049635626215,326,0.7116564417177914,9247,0.4506476775304293,0.14283243403274426,-0.4850049740338104,0.2944968437020343,0.6094561416160641,2.225739836045354,0.4196238055236512,-0.35527473199353166,1.1811248246365327,1.2261115126101385
4,4,0.25,0.5,1.0,,60,1,0.02,20,0.001,9.529175811113552,0.25258676272705194,-0.5442244234144658,899,1318,0.8574748425401046,0.46412243159232325,-0.4201943095230567,0.30362715847575616,330,0.7636363636363637,9767,0.37649158450384235,0.13149674131434574,-0.5442244234144658,0.24162227135881698,0.5552563249451132,3.523843530172894,0.49470037519349397,-0.2683338938170021,1.843600031872488,1.326032258457174
4,4,0.25,0.5,1.0,0.25,40,0,0.0,20,0.001,2.4908733891804973,0.18554995372511152,-0.4544999125744621,427,930,0.7399753914143212,0.4082508017968261,-0.30024567469270624,0.2205349628301421,409,0.7237163814180929,8316,0.43082924234804926,0.1399607111340997,-0.4127402703275447,0.33910117620223706,0.6312296484963645,0.7506065384639318,0.2639988377837639,-0.4544999125744621,0.5808556404078783,0.888588887361343
4,4,0.25,0.5,1.0,0.25,40,0,0.02,20,0.001,2.2362930636406464,0.18036468286908391,-0.5203930043336863,511,1393,0.7027635194566354,0.34659321198989546,-0.35439064206709436,0.24707620851677334,412,0.7402912621359223,8938,0.1943445641273618,0.0934710205184619,-0.5203930043336863,0.1796162126317256,0.4599921980938543,1.3798578119991605,0.34720460309823986,-0.36309442357063415,0.9562377733148987,1.0601257455362774
4,4,0.25,0.5,1.0,0.25,40,1,0.0,20,0.001,2.9407582116323576,0.19359762425867832,-0.43227326525459164,385,865,0.7581552320625017,0.44785935152537615,-0.33159574019253957,0.24469449651681305,443,0.7291196388261851,9497,0.5006082104338272,0.1496364773209402,-0.4254627938370231,0.35170285037487825,0.659841370856756,0.7784854989874107,0.26868068106149257,-0.43227326525459164,0.6215528524607008,0.8915162005578056
4,4,0.25,0.5,1.0,0.25,40,1,0.02,20,0.001,3.404543798477055,0.200756746444821,-0.5094847043616348,553,1028,0.7599625478898462,0.39403880965643834,-0.27334456263157103,0.2657869711009718,447,0.7516778523489933,9988,0.2849608949844336,0.11473678994925951,-0.5094847043616348,0.22520163798247955,0.5260487780804918,1.5610412279133457,0.36531803180161293,-0.36548052671435205,0.9995553937874613,1.111634688491952
4,4,0.25,0.5,1.0,0.25,60,0,0.0,20,0.001,4.445772857263168,0.21394405604736422,-0.4690551292940841,391,1241,0.8155214759380891,0.4561170802445856,-0.3524736959461975,0.22881704224641625,316,0.6772151898734177,8214,0.42430678299727353,0.13899202059661042,-0.4690551292940841,0.2963234210993276,0.6216191215043528,1.4229519850257213,0.3516816209185667,-0.38955290684414956,0.9027826894364974,1.090514191729605
4,4,0.25,0.5,1.0,0.25,60,0,0.02,20,0.001,6.77969486737353,0.23515945125833726,-0.4991170622173281,420,1247,0.8398325114044957,0.47115089637216795,-0.34159721655567976,0.2595898919604716,320,0.7375,9002,0.335442873855636,0.12442775758110414,-0.4991170622173281,0.24929574041875804,0.5510268865879794,2.744516902501129,0.4532066404958597,-0.2595810000440212,1.7459160740539654,1.2716889670627
