baskets.slices,entry.dip_vol_mult,exit.lot_tp_vol_mult,exit.upday_sell_frac,regime.bear_max_baskets,cagr,mdd,calmar,worst_year,is_calmar,is_mdd,oos25_cagr,oos25_mdd
6,0.25,0.5,0.0,1,0.031538531611259746,-0.3935509861315052,0.08013836255697028,-0.18371075455754515,-0.043791146589781615,-0.3935509861315052,0.04037090730850945,-0.31352220540533715
6,0.25,0.5,0.1,0,0.03001192926639029,-0.32177012149347795,0.09327133646558483,-0.11746729391140731,-0.04724387944057046,-0.32177012149347795,0.04132113445133778,-0.20650791729172968
6,0.25,0.5,0.1,1,0.0316375311482513,-0.30920690626985803,0.1023183198910825,-0.0999616494613621,-0.035692853313910096,-0.30920690626985803,0.038993554835208055,-0.20480636992668444
6,0.25,0.5,0.2,0,0.03264393254655018,-0.24822721083843524,0.13150827597139333,-0.07864991075197947,-0.01527193843572954,-0.24822721083843524,0.03710701409480355,-0.1530388300263581
6,0.25,0.5,0.2,1,0.03010474480787484,-0.26112739199856083,0.11528757889957694,-0.0795507611324554,-0.024180151139671948,-0.26112739199856083,0.03283794752157032,-0.17458158711240146
6,0.25,1.0,0.0,0,0.03642273707511379,-0.4028526962751925,0.09041204741058273,-0.1909364056617947,-0.04342677036839229,-0.4028526962751925,0.046220347446944254,-0.3012209914467189
6,0.25,1.0,0.0,1,0.03448155939718189,-0.3936742751481055,0.08758905921452316,-0.18371075455754438,-0.04384934213606488,-0.3936742751481055,0.04190136413974699,-0.31352219856935115
6,0.25,1.0,0.1,0,0.03194592380581773,-0.32177012149347795,0.09928182162328349,-0.11746729391140576,-0.04724387944057046,-0.32177012149347795,0.040701327327227865,-0.20650791733832474
6,0.25,1.0,0.1,1,0.03351319974439537,-0.32185447253809574,0.10412531937218503,-0.09924618512995687,-0.038083055013308935,-0.32185447253809574,0.039675590913362146,-0.20480636992668466
6,0.25,1.0,0.2,0,0.034400680108578996,-0.24822721083843524,0.1385854515803649,-0.07864991075197947,-0.01527193843572954,-0.24822721083843524,0.03606632297205192,-0.15303883002751395
6,0.25,1.0,0.2,1,0.032607915944708354,-0.2611254532215659,0.12487452120203855,-0.07955076113245696,-0.0209363355224656,-0.2611254532215659,0.032760122143925985,-0.17458158711240235
6,0.25,1.5,0.0,0,0.03226677029227987,-0.40104275161890446,0.0804571835846113,-0.21604013352931628,-0.0425720778448108,-0.40104275161890446,0.04031728955666125,-0.32760855557694013
6,0.25,1.5,0.0,1,0.029814745404348253,-0.3898142364400534,0.07648449599129312,-0.2194805169780879,-0.04082463165330205,-0.3898142364400534,0.035239472016868945,-0.3301832953253836
6,0.25,1.5,0.1,0,0.026491863597373433,-0.3232803253348384,0.08194703333688624,-0.16404062047941292,-0.045603649302193856,-0.3232803253348384,0.030868887557301106,-0.2547194070726776
6,0.25,1.5,0.1,1,0.026766737737108803,-0.3200860774359625,0.08362356136050261,-0.14688241797769253,-0.03995762005287284,-0.3200860774359625,0.028390348350760597,-0.2313094942309485
6,0.25,1.5,0.2,0,0.03179073482087014,-0.24822721083843358,0.1280711115976811,-0.09187257253638215,-0.009837973966482776,-0.24822721083843358,0.030156129074527138,-0.17937350873274083
6,0.25,1.5,0.2,1,0.030593500808845153,-0.25999785490108684,0.11766828161133903,-0.08081414409757848,-0.013033252651180592,-0.25999785490108684,0.02746521535434665,-0.18291246339923828
6,0.5,0.5,0.0,0,0.03152943107809003,-0.3305041110597374,0.09539799967084585,-0.1543223934277227,-0.024608961686419822,-0.3305041110597374,0.04364015219968631,-0.24678007295441517
